SMILES,DOCKING_SCORE
CCCc1ccc([C@@H](O)[C@H](C)CC2=C3c4cc([C@H](NO)C(=O)[O-])ccc4C(=O)[C@H]3CC2)c([C@@H](C)[NH3+])c1,-7.960
[H]/N=C/c1c(C)nc(C[C@@H](C[NH3+])NCC(C)=O)nc1[C@@H](O)CC(=O)[O-],-7.958
CC(=O)CCC/C=C\C(=O)N[C@H](C)NC1=CC=CC2=CC3=C4C(=C(N)C3=O)CC(=O)C[C@@H]4[C@@H]21,-7.958
Cc1sc2c(c1O)CN([C@H](C[NH3+])[C@H](O)[C@H](O)C1=C3C=CCC4=C3[C@H](C1)NN4)N2,-7.956
CC(C)C[N@H+]1CN[C@](C(N)=O)(c2cc(F)cc(Oc3cc(=O)[nH]c([C@H](O)C(N)=O)n3)n2)C1,-7.956
CCc1c(OC)cc(F)cc1[C@H]1C[NH2+][C@@H](C[NH3+])[C@@H]1[C@H](O)CC,-7.955
[H]/N=C1\NC(=O)C2=N[C@@H](CNC[NH3+])N(C)C(=O)C[C@@H]21,-7.954
CCC[C@H](CC[C@@H]1CC[C@@H]([C@@H]2C(=O)NC(=O)[C@H]2CCO)O1)[C@H]([NH3+])OC,-7.954
CNC(CO)=NC(=NC1=NC(=O)N=C(C)C1)[C@H](C[NH3+])C(N)=O,-7.953
[H]/N=C1/C(=O)C2=C(/C1=C\C(O)=C(\[O-])C(=O)[O-])c1c(nnc3c4c(ccc13)[C@@H]1[C@H](CO)[C@H](O)CCC[N@@H+]1C4)C2,-7.953
[NH3+]CCc1ccccc1N/C=C1/C=CC2=C(CNO2)C(NC(=O)[O-])=C1,-7.952
COc1nc(N)c2nccc(C[C@H](O)O[C@@H](O)[C@@H](O)CC[P+](O)(O)O)c2c1N,-7.952
C[C@H](CO)[C@H](C)C1=CC=CC2=C3C=NC=CN3c3nc(N)ncc3[C@H]12,-7.951
CC(C)[C@@H](NC1=[N+](CO)C2=C(C=CCC=C2)[C@H]1C)C(N)=O,-7.951
N/C=C1/C(c2nc(N)n[nH]2)=C([C@@H]2CC3(CN2)C[NH2+]C3)C[C@@H]1Cl,-7.948
CCCO[C@H](C[NH3+])N1CCc2c1cc(CO)c(O)c2CO,-7.948
C[C@H](NNC(=[NH2+])[C@H]1CC[C@@H](c2ccncc2)C1)[NH2+]Cc1cnc2c(c1)[C@H](C(=O)NNO)CN2,-7.947
C/[NH+]=C(/N)C1=C(C2=C3C4=C(C(=O)[C@H]3CO)C(N)=NN=CN4C2)CCC1,-7.947
CCc1nc(CC[NH3+])c(O)cc1C1=CCNC(=O)[C@@H]1C,-7.947
COc1ccc(C[C@@H](O)C[NH3+])c([N+]2=C(N)NC(=O)CCC2)c1,-7.946
C/N=C1/C(O)=CC=C(NC(=O)N[C@@H](c2cccc(Cl)c2)[C@H](N)C[NH3+])/C1=C\N,-7.945
CC(=O)[C@@H](O)C1=NN[C@H]2C(=O)C3=CC=C(OC[C@@H](CC(=S)C[C@@H](C)C(=O)[O-])[C@H](C)[C@](N)(O)F)CC3=C2C1,-7.944
CC[NH2+]C[C@@H]1CCc2cc(O)ccc2[C@@H]1CO,-7.942
CCCCC[C@@H](CCCc1ccnc(C)c1/C=C/CO)CC(N)=O,-7.940
NC(=O)C[C@H](C[NH2+]C[C@@H](N)C(=O)[O-])OCc1cc2c3c(cncc3c1)NC2,-7.940
CC(C)c1cccc(N(CC[NH3+])CC(N)=O)c1O,-7.935
[H]/N=C1\C=CCc2c1cnc(=O)n2[C@@H](CS[C@@H](C)C(=O)[O-])[C@@H](O)CO,-7.930
C[C@@H](O)[C@H](N[C@@H]1Cc2c(ccnc2Cl)[C@H]1N(O)O)C(=S)NN,-7.928
Cc1cc(NC(=O)[C@H]2C[C@@H]3[N@H+](CCCC[C@@]3(N)O)C2)ccc1O,-7.927
[O-][NH+]([O-])C1=C2O[C@H]3C([C@@H](CNc4ccc(C(F)(F)F)nc4)N4C[NH2+]C4)=CC=C[C@@H]3c3nccc(c32)C1,-7.926
CCC(=O)c1cc([C@H](O)C(=O)N2[C@H](C)CC[C@@H]2C(N)=O)ccn1,-7.926
CCN1C=C([C@@H]([NH3+])CO)[C@@H](C[C@H]2CCN3C(=O)c4c(N)cc([O-])c(C=O)c4[C@@H]3C2)CC1,-7.926
CC(=O)C[C@H]1C[C@@H](O)[C@H]2NCC[C@]23[C@@H]2CN4COC5=C4C(=C2C(=O)N13)N=CN5,-7.925
Cn1c([O-])c(O)c2c1=N/C(=N\[C@@H](C1=NS[C@@H](OCCO)N1)[C@@H](N)C[NH3+])C=2,-7.923
C[C@@]([NH3+])(O)C[C@H]1C[C@@H]2C=CCC(=C2)C=C=C(N=C(N)N)C2=N[C@H](c3cncnc3N2)[C@H]2[NH+]=C(N)[C@H]2C1,-7.921
CC(=O)[C@@H](C[C@@H]1NC[C@H]([NH3+])CO1)c1ccccc1NC(=O)[O-],-7.920
O=C1C[C@@H](CC[C@@H](CO)[NH2+]CCC[C@@H]2C(C(=O)NO)=CCc3n[nH]c([O-])c32)CO1,-7.920
COC1=C(C)C(C)=C[C@@H](C(N)=[NH2+])[C@@H]1C[NH3+],-7.920
C[C@@H]([NH3+])CC1=N[C@H](C(N)=O)C(=C2C=CNC=C2)[C@H]2OCC[C@@H]12,-7.919
C[NH2+][C@@H](C)[C@@H](Oc1ccc(F)c2c1N[C@H]([C@H](O)C(N)=O)C2)c1ccc(OC)cc1,-7.916
[H]/N=C1/N=CC2=CCC(O[C@H]3CC[C@@H]([NH2+]CO)C3)=C3C2=C1c1nnc(N)cc13,-7.910
C[C@@H]([NH3+])C[C@@H]1N[C@H]([C@@H](O)NC2=C3C=C(NC(=O)[O-])CC=C3NN2)O[C@H]1c1cccc(O)c1Cl,-7.909
C[C@@H]1C[C@@H](CC[NH3+])C[C@H]([C@H](O)NO)c2c1[nH+]cc1c2[nH]c2ccccc21,-7.906
NN1CN[C@H]2C(CN(CCCCC(=O)[O-])[C@@](O)(C[NH3+])CO)=NCN=C21,-7.905
CO[C@H]1C=C2[C@@H](C/C=C/CC[C@H]3OCC[C@@H](O)[C@@H]3C)N(CC[NH3+])[C@H](O)[C@H](O)O[C@@H]2CC1=O,-7.905
C[NH2+]CC(=O)O[C@H](O)[C@@H](O)[C@@H](C)OC1=CC=C2C(=O)N=CC3=C2[C@@H]1[C@]([O-])(O)N3,-7.905
C[C@@H]1c2ccnc3sc4nncc(c4c23)[C@@H]1CC[C@H](/C=C/N)CNO,-7.905
C[C@@H](COCC1=C(Cl)C=CC2=CC=[NH+]CC[C@H]21)/[NH+]=C(\N)CN,-7.904
CC/C=C/CC1(C(=O)COc2c(C)cc(O)c(O)c2C(=O)OO)C[NH2+]C1,-7.903
CCNC(=O)CN/C(C[NH2+]Cc1cccc(NC(=[NH2+])CC)c1)=N\Nc1ccccc1,-7.902
CCOC[C@H](CC[NH3+])c1cccc2c1-c1cc(O)ccc1[C@H]2C(=O)[O-],-7.899
Nc1ccc2c(c1)CCCN1C(CCO)=NCC(CO)=C21,-7.898
Cn1c2c(ccc1=O)-c1c(c(CCC(=O)C[NH3+])ccnc1=O)C2,-7.894
[NH3+]C[C@H]1O[C@@H]2[C@H](N3CNc4cncnc43)[C@H]1N2CCOO,-7.890
[NH3+][C@H]1C[C@H](CS)[C@@H](CN2C=c3c(Cl)ccc(O)c3=C(C(=O)[O-])N2)N1,-7.889
C[NH2+][C@H]1O[C@H](CC(N)=O)O[C@H]1/C=C/COC1=C2CNC3=C2[C@@H](/C=N\C(=O)/C=C\3)C1,-7.888
CC(=O)C/C(=C/CC(C)(C)CCO[C@@H](F)[C@H](F)C(=O)[O-])[C@@H](O)C[NH2+][C@H]1CN[C@@H]2C3=C(CCN3)N=CC[C@@H]2CC1(O)O,-7.887
[NH3+]CN1C2=C(C=CCC2)c2cc(O)ccc2[C@H]1C(=O)Nc1ccccc1,-7.887
NC(=[NH2+])C[C@H]1C(O)=CC=C([C@@H]2CCCO2)[C@@H]1Cl,-7.886
CC[C@@H](NC(=O)[C@H]1Cc2ccc(=O)n(C)c2C1)[C@@H](C)[NH3+],-7.884
C[C@H]1C=C[C@H]([C@H](CC(N)=O)NC(=O)N2C3=CC=NNCC3=Cc3nc(N)ncc32)C=C1,-7.881
CCN1[NH2+][C@H](CNc2cc(C(C)=O)c[nH]c2=O)[C@H]([C@@H](O)CC[NH3+])[C@@H]1C,-7.877
CC[C@@H](O)[C@@H](S)c1c(Cl)c2cncnc2n1C#N,-7.877
CO[C@H](CO)CN1C[C@H]([NH3+])[C@H]2/C1=[NH+]\CC(O)=C=C1C(Cl)=CC=C[C@H]1[C@H]2C,-7.874
CC1=C=C(c2[nH+]c3c(n2CCNC[NH3+])C=C[C@H](C)[C@H]3O)NCC(N)=C1O,-7.872
NC(=O)[C@H]1C[NH2+]Cc2c(CCCCN(CN[NH3+])c3cc(CO)ncn3)ccc(Cl)c21,-7.872
CC(=O)N([C@@H](O)Cc1ccc(O)cc1)[C@@H](O)C[C@@H]1OC(=O)C(N)=C2C=CC[C@@H](C(N)=O)[C@H]2O1,-7.871
CC[C@H](NC(=O)[C@@H](C)c1cccc(C)c1)C(N)=[NH2+],-7.868
NC(=O)[C@H]1CS[C@@H]([C@H](CNO)C(=O)NC2CCCC2)[C@H]1[NH3+],-7.867
CCO[C@H](NC[C@@H](C[NH3+])CC(=O)[O-])C1=NCc2c(N)ncnc21,-7.865
CC(=O)c1cc([C@H]2CC([C@@H](C)O)=C(N(C)C[C@@H](C)[NH3+])O2)c(CO)cc1O,-7.864
CCC(=O)NC[C@@H](C(N)=[NH2+])[C@H](O)CN[C@H]1C=CC=NC1=O,-7.864
O=C1CSC[C@@H]1CC[C@@H]([NH2+]CC1=CC=C(F)[C@H](O)[C@H]1c1cncnc1)[C@@H](O)CS,-7.861
CC[NH2+][C@H](CCC[NH2+]C)C1=Nc2cc(C(=O)CO)cc3c2[C@@H](/C=C\CN1)NN3,-7.860
[NH3+]CN(C[C@@H]1C[C@@H]2c3cc(O)c(O)cc3[N@@H+](CC(=O)[O-])C[C@H]12)C(=O)CC1=CCC=CC1,-7.859
CC[C@H](COCC[C@@H]1C(=C=C(O)[C@@H]2C[C@@H]3C[NH2+]CCN3[C@@]2(O)CCC[C@H]2C[C@@](C)(O)C2)[C@@H]([C@](C)(O)[C@@H](C(N)=O)C2=CCCC=C2)N(C)[C@H]1/C=C\C[NH2+]CO)[NH2+]CO,-7.858
CCN[C@H]([NH3+])C1=C[C@@H](C[C@H]2CCN=C[C@H]2C)[C@H](O)C(O)=C1,-7.857
CN(CC(N)=[NH2+])c1cccc2cnncc12,-7.857
CC1=NNN=C2C1=C1CC[C@@H]([NH3+])[C@@](C[C@H](CO)CCC(C)C)(C(=O)[O-])C[C@H]1[C@@H]2NC(N)=O,-7.856
C[C@H](O)C[C@@H](C[NH3+])O[P+](O)(O)C(=O)NC1=NC2=C3C=NCC=C3NN2N1[O-],-7.856
COC/C=C\[C@H](CC[NH3+])[C@@H]1CC[C@@H]2C(=O)c3ccccc3[C@@H]12,-7.854
C[C@@H]1CC[C@H](C[C@H](C[C@@H](O)[C@@H](C)O)c2cc3c(=O)[nH]c4c5c3c3c2CC[C@@H]3C=C5ON4)OC1,-7.853
C[C@@H](O)CN[C@](O)(CC[NH3+])[C@@H]1CCCC2=[NH+]C(=O)[C@H]3CCC(C(=O)[O-])=C3N2C1,-7.853
C[C@H](OCCCN1C(=O)CC=C(F)[C@H]1C)[C@@H]([NH3+])CO[P+](O)(O)O,-7.848
C[C@H]([NH3+])COC(=O)[C@@H](/C=C/C=C\CNC(=O)c1ccc(CO)cc1O)[C@H]1C=C[C@H](C)C=C1,-7.848
[NH3+][C@H](CC(=O)NCCNC1=NNC2=NC=c3cc(O)c(=C=O)cc3[C@@H]12)NCCc1ccc(C(=O)[O-])cc1,-7.845
CC1=C(C(=C(N)CCN[NH2+][O-])[C@H](Cl)C(N)=O)C[C@H](C)C1,-7.844
[H]/N=C1/NC/C(=C\CCC[NH3+])N1c1cc(C)c(=O)ncn1,-7.841
[NH3+]C[C@@H](O)[C@@H]1C=C[C@H](O)C(OCO)=C[C@@H]1C[NH3+],-7.841
N[C@@]([NH3+])(O)C/C=C1/C=CCC(CCCCC(=O)[C@H](CC[NH3+])C2CCCC2)=C1,-7.840
Nc1nc[nH+]c(OC(=O)[O-])c1CCCC[C@H](O)[C@H](NC(=O)C[C@@H](O)CO)[C@@H]([NH3+])CO,-7.839
CC[C@H](O)CCC[C@H](C)C[C@@H](O)[C@@H](O)n1nc2c3c1NCNN/C=C\3Cc1cncnc1-2,-7.838
NC1=[NH+][C@@H](C[C@H](O)Cc2nc([C@H](C=O)NC[NH3+])c3cccnc3n2)C[C@H](CCCCO)C1,-7.837
[NH3+]CCCN(/C=C/CO)C(=O)CC[C@@H]1C(Cl)=CN=CC(F)=C1Cl,-7.834
C[C@@H](CN[NH3+])N(CS)[NH2+][C@H](Cc1cccnc1)C(=O)[O-],-7.834
[H]/N=C(/OCC)[C@H]1Cc2c(nc[nH]c2=O)[C@H]1[C@H](CC)CNC(C)=[NH2+],-7.833
Cc1cccc([C@@H]2O[C@](C)(C(=O)Nc3ccnc4c3=C3C(=NCN(O)[C@H]3C)N=4)N[C@H]2NC[NH3+])c1,-7.832
[H]/N=c1/[nH]ncc2c1=C(C(=O)/N=C1\CC[C@@H](CC(C)C)C[C@H]([C@H](C)[NH3+])C1)CC=2C=O,-7.830
CC(=O)C1=CCCC=C1[C@@H](CO)NC(=C=CN)N1CNC2=C1C(N)=[NH+]C2,-7.829
CC1=C2[C@@H](CC1)[C@H](CC[NH3+])N1[C@@H](C)C(c3ccncc3)=N[C@H](C(N)=O)[C@H]21,-7.827
CC(=O)CCCN(C(=[NH2+])CO)[C@@H](CN)Oc1ccnc(N)c1OC(=O)C[O-],-7.824
CC[C@H](C(=O)C[C@@H](C)O)[C@@H](C[NH2+]N)C[C@@H](O)c1[nH]c(=O)[nH]c1C,-7.821
CCCC[C@@H]([C@H](O)[C@@H](CO)C[C@H]1C=C[C@@H](F)C=C1)[n+]1cc2c3c(sc2nc1N)NNC3,-7.815
[H]/N=C(/[C@@H](/C=C1\C=CCC(=O)C1)[N-]C1=CO[C@H]2C=CCN=C(C)[C@@H]2[C@H]1C)N(O)O,-7.815
COc1cccc([C@@H](CCCOc2c(=O)[nH]nc3cnccc23)[C@H](C)C[NH3+])c1,-7.815
C[C@H]([NH3+])C[C@@](O)(CO)CCN(C)C1=CC2=C(C(=O)[O-])CCC2=C2NNO[C@H]12,-7.814
C[C@@H]1[NH+]=CN=C2NC3=C4[C@@H](CC[C@@H]4N21)[C@@H]([NH2+][C@@H]1CCC2=C(O)C(=O)NC[C@H]21)CN3NC(N)=O,-7.814
CC1=NC(=O)CN2C1=NC(=O)C[C@@H]2[C@H](CC(C)(C)C)N[C@@H](O)[NH2+]CCCO,-7.813
[H]/N=C1/N=CNC2=NC1=c1c3c(ccc1=N[C@@H]2[C@@H](Cl)N[C@@H]1C[C@H](c2ccc(F)cc2)C[C@H](O)[C@@H]1[NH3+])OC[C@@H](O)O3,-7.804
CC[C@H](O)[N@@H+](C)Cc1cc2c(n(S)c1=O)C(=O)NC2,-7.802
C[C@@H]1[C@@H](C)c2c(nc(=O)cc3c2CCC3)[C@@H]1[NH2+]CCC[NH3+],-7.802
CC[C@@H](CC1=C(O)[C@@H]2[C@H]([NH3+])CN[C@](O)(CCC(=O)c3cc4c(O)cccc4n([O-])c3=O)[C@H]2C=C1)C(=O)[O-],-7.798
[H]/N=C(\N)N(C)/C=C/C=C\C1=C(O)Cc2cc(O)ccc21,-7.795
COC1=NN[C@H](OC[C@H](O)CO)c2c(CCO)ccc(Cl)c2O1,-7.795
CCCCS[N@+](CC)(CNN)C1=CC=C[C@H](C(N)=O)C=C1,-7.794
C[C@@]1(O)C[C@H](c2cccc(C(=O)[O-])c2)[C@@H](CCOc2cc(F)c3c4c2CC=CC=C4CN3)CC[NH2+]1,-7.792
Nc1nc2ccccc2n1C[C@@H](C[NH3+])[C@H]1CCC[NH2+]1,-7.792
COc1cccc(C(=O)N[C@H](CC[NH3+])c2ccccc2)c1,-7.792
CO[C@H](CO)[C@@H](NC(=O)c1ccc2c(N)ncc(C)c2c1)[C@H]1C=CN=C[C@@H]1C[P+]([NH3+])(O)O,-7.791
CCCOC(=O)[C@H]1[C@H](C[NH3+])C[C@@H](C)[C@@H]1[C@@H]1N=C2C(C)=CC=C[C@@H]2C(=O)N1O,-7.791
CC(C)=CC[C@H](C[NH3+])N[C@]1(O)NC[C@H]2C(=O)CCC3=C2[C@H]1[NH+]=C3N,-7.789
[NH3+]C[C@H]([C@@H]([NH3+])[C@H](C(=O)[O-])C1C=CC=CC=C1)[C@@H](O)C[NH3+],-7.788
[NH3+]C[C@@H](O)CCOCO[C@@H](O)C(=O)ON1CC=CC2=C1CC(O)=C2O,-7.787
CCC[C@@H](CC[NH3+])C(=C=C[C@H](S)/C=C1\CNC=N\C1=[NH+]/c1cccc(Cl)c1)COC,-7.787
Cc1ccc(C[C@H](C2=C3NC(=O)/N=C4\C5=C(C(=O)N[C@@H]5[C@H]4C(=O)[O-])[C@@H](C)C3=C(F)C2)[C@H](C)[NH3+])cc1,-7.783
Cc1ccc(O[C@H](C[NH3+])C[C@@H](O)[C@@H]2C3=C4C(=CC=C(O)C=C4N2O)C=CC=C3)cn1,-7.782
NOc1cccc2ccnc(NCC[N@@H+](CC(O)O)C[C@@H](O)CO)c12,-7.780
C=Cc1c([C@@H]2ON(O)[C@H]2O[C@@H](C[C@H](C)O)[C@@H](C)CC)nc[nH]c1=O,-7.780
CC(C)C[C@@H](C(N)=O)C1=CCC2=C(C1)N1C(=NC/C1=C/CCNO)C2,-7.778
Nc1n[nH]c2c1[C@@H](CC(=O)[O-])[C@H]([C@@H]1C[NH2+][C@H](CO)C[C@H]1O)N2,-7.777
C[NH2+][C@H](C(N)=O)[C@H](O)C[C@@H](O)CCC1=[NH+]C[C@@H]2Cc3cc(O)ccc3N12,-7.776
CCCC[C@@H](/C=C1/CC2=COCc3ncc(C(=O)[O-])c(c32)C1)C[NH3+],-7.776
C[NH2+]CC(=O)N[C@@H]1C=CCC=C1c1nc(C[NH3+])c2c(N)nccn12,-7.775
C[NH2+][C@H](C)CC[C@H]1CC=C(C(C)C)C=C1[C@H]1O[C@@H]([NH3+])[C@@H]1[C@@H]1C=CC=C(O)C(O)=C1,-7.775
CC(=O)CCCC[C@H]1[C@H]([NH3+])N[C@@H]1C(=O)NC[C@@H]1CC=NC2=CCC3=C=C(O)CC=C=C1[C@@H]32,-7.765
NC(=O)[C@H](/C=C1/C=CC(O)=C(Cl)C=C1)Oc1ccc(Cl)cc1O,-7.764
CC(C)c1ccccc1[C@H](O)C1=[NH+][C@H](CO)C[C@H](C(N)=[NH2+])N1,-7.761
CNC(=O)OC[C@@H](COC[C@@H]1CC[C@@H]2C(=O)N(N)C=C/C(=N\C(=O)OCO)[C@@H]12)[C@@H](O)CC(=O)[O-],-7.761
CCN1C(=O)[C@@H]([O-])[C@@H](F)C(=O)[C@@H](Cl)[C@@H]1[C@@H](O)C[C@@H](C(N)=[NH2+])C(N)=O,-7.758
C[C@H]([NH3+])CCCc1nc(NC=[NH2+])c2c3c1C=CC(=O)[C@@H]3CO2,-7.758
C[C@H](C(=O)N1C[NH2+]C[C@@H]1CO[C@@H]1C=CC=NC=C1Cl)[NH+](C)C,-7.758
Cc1ccc(C[C@H]2[NH2+]C[C@H](OC3=CCC=C4[C@@H]3CC3=C5C(=C(N)N[C@@H]43)CC[C@H]5C(=O)NNO)[C@]2(N)O)cc1,-7.757
CO[C@H](NCCCC(C)=O)[C@@H]([NH3+])[C@H](C)C/N=C1/C(=O)N=CC=C1/C=N/C(N)=O,-7.756
CCCN(C)C(=O)[C@@H](CN1CC2=C[C@@H]3CN=C4CO[C@@H](C(CC(=O)[O-])=C21)[C@@H]43)[C@@H](C)O,-7.754
CCCCC(=O)[C@@H](CC(N)=[NH2+])[C@H]1C=C(C)CC2=C1N(O)[C@H]1COC(=O)C1=C2,-7.752
Cc1ccc([C@@H](CO)NC[NH3+])c2c1CCC[C@H]2O,-7.752
CC(=O)CCNC(=O)C1=C(N)C2=CCC=C(C)[C@@H]2[C@H]1CCCC[NH3+],-7.746
C[NH2+][C@H](CN[C@H]1CCN(C(=O)CO)C1=O)[C@@H](O)c1cccc([C@@H]2CC[NH2+]CN3Cc4cc(O)c(O)cc4[C@@H]23)c1,-7.746
CC[C@H]1[C@@H](Cc2ccnc3ncc(C(=O)[O-])nc23)C[C@@H](O)[C@H]1O,-7.746
C[NH2+]CCC1=C(OCCCN2Nc3c(O)c(N)nc4ccc(O)c2c34)C=CCC=C1,-7.746
CC(=O)CC[C@H](C[C@H](O)C(N)=O)N[C@@H](/C=C1\[N-]C[NH+]=C1N)C(N)=O,-7.745
CCN([O-])c1cc(CN)cc(CCC2=CCN(O)C(C(N)=O)=C2)[nH+]1,-7.743
[NH3+]CN(CC=O)C1=C2C(=CNC=C1)C=CN1C3=CC=C([C@@H]4CC[C@@H](O)[C@H](NC(=O)C5CCC5)[C@H]4[NH3+])C[C@H]3[C@@H]21,-7.743
Cc1cc([C@H](O)CC(=O)O[C@@H]([NH3+])C[C@@H]2OCC[C@@H]3O[c-]4c([nH+]c5c4[C@H]4[C@H]3[C@H](O)[C@@H](O)C[C@]4(C)C5)/N=C\NCCC[C@@H]2C)cnc1C(=O)[O-],-7.742
COC(=O)[C@@H]1C=NC=C[C@H]1c1cccc([C@@H]2S[C@@H](C)C[C@H]2[NH3+])c1,-7.741
CC(=O)[C@H](C)CC[C@@H]1c2c(cccc3c2[nH]c2cn[nH+]c(=O)c23)C[C@H]1CO,-7.740
[NH3+]CC[C@H](OC1=C2C=CC(=O)N=C[C@H]2C=CC1)C(=O)OO,-7.739
C[NH2+]C[C@@H]([NH3+])C[C@@H]1CC2=C(C(=O)[O-])C=NC(=O)[C@@H]2CC[C@H]1C,-7.735
C[C@H](C=C=C1C[C@H](C)[NH+]=C1N)C[C@@H]1Nc2ccnc3[nH]c(=O)n(c23)C1=C=O,-7.733
CC(=O)CC[C@H](C(N)=[NH2+])C(O)=C=CCCC1=NC(=O)C=C([C@H](C)O)[C@@H]1[O-],-7.730
C[C@H]([NH3+])[C@H](c1c[nH]c(O)cc1=O)c1cccc2c1[nH]c1ncncc12,-7.728
[H]/N=C1\N[C@H](C)C(O[C@@H](CC(N)=[NH2+])[C@H](C)O)=C(C)N1CC,-7.727
[H]/N=C1\C(CCC(O)(O)[C@H]2CCOCCN2)=NC(N)=N\C1=N\C(N)=O,-7.727
C[C@@]1(N)CC[N+](O)=C1NCCCC1=C2C(=CCC=C2NC(=O)[O-])NN1,-7.725
CC[C@@H](C)OC[C@@H](CNC(=O)c1cc2ccnc(N)c2cc1C)COCC[NH3+],-7.722
CC1=CC(C(C)C)=C[C@@H]2C(=C1)CO[C@@H]2NC[C@@H]([NH3+])NCCCO,-7.721
CCC(=O)[C@H]1NNC([C@H](N)C[C@@H]2N[C@@H](C)C3=C4C(C)=NCC(O)=C4N[C@@H]32)=[NH+]1,-7.721
CCCC#C[C@H]([C@H](O)CO)[C@@H]1NCC2=C1[C@H]1C=NC(=O)C=C1C1=C2NNC1,-7.719
Cc1cc2c(cc1F)C(=O)N[C@@H]([C@H](C)C[C@H](C)O)[C@@H]2[P+](O)(O)[C@H](O)CO,-7.718
CN1Cc2ccccc2/C1=N\c1cc2c3c([nH+]1)[C@H](CO)[C@H](C(=O)[O-])N=C3C=CC=C2,-7.717
CC(=O)[C@@H]1CC[C@@H](C(=O)N/C(C[NH3+])=N\Cc2cncc(N3C=Cc4[nH]c5ccc(C(=O)[O-])cc5c4C3)c2)C1,-7.717
C[C@@H](CCN1C[C@H](C(N)=O)c2cc[nH]c(=O)c21)CSC[C@@H](C[NH3+])CO,-7.716
CC[C@@H]([NH3+])[C@](O)(N[C@@H]1CSC2=C(C(N)=O)N[C@@H](C(=O)[O-])[C@@H]21)[C@H]1C=NCS1,-7.716
COCCN[C@@H]1[C@H]([C@H](C)N2N[C@H](C(=O)[O-])[C@@H](C3C=CNC=C3)[C@@H]2C)[NH2+]C[C@H]1O,-7.712
CSC[C@H](C[NH3+])c1c(O)c(O)c2c(c1O)[C@@H](C)C[C@@H](O)C2,-7.712
CCCCCC[C@@H](CCC1=C(OC)c2cnncc2C2=CC=C(O)[C@@H](O)[C@H]21)N[NH3+],-7.711
C[C@H]1c2ccnc(N)c2N=C(CO)N1C(=O)[C@H]([NH3+])[C@@H]1NC(=O)CC[C@@H]1[NH3+],-7.709
[NH3+]C[C@H](C(=O)[O-])[C@@H](O)/C(NN[C@H]1CC(F)=C(Cl)C1)=[NH+]\C[C@@H]1CCC2=C3NC=NC=NC3=C(CC(=O)[O-])CN[C@H]21,-7.708
CCCCC[C@@H](C[C@H]1OCCO[C@@H]1[C@H]1C=C(C(=O)[O-])Cc2c(N)ncnc21)ON,-7.704
[H]/N=C/c1ccc(O)c2[nH+]c(N[C@H](COC)[C@H](C)C[NH2+]C)c3c(c12)NCS3,-7.704
CC1=C(C)[C@@H](C[NH3+])[C@@H]2C(=O)NC(=O)C2=C1[O-],-7.703
C[NH2+]C/C=C\N[C@H](c1ccc(O)cc1)[C@@H](O)C(=C=CCCF)C=C=C(O)C/C=C1\CCC(N)=NC1=[NH2+],-7.702
CC1=C2C(CNO)=N[C@H](C(=O)[C@@H](OCCCC(=O)[O-])[C@@H](O)C(N)=O)N[C@@H]2C(=O)N1,-7.702
CC(=[NH2+])N(CC[C@H]1C=C(C(=O)[O-])C=C2NCC[C@@H]21)C[C@H](C)O,-7.702
NC(=[NH2+])CC[C@H]([NH3+])[C@@H]1CS[C@H](CSc2cc(N)ncn2)C1,-7.701
COc1c(CCC(N)=C(N)S[C@@H]2C=NC(C)=CC2)ccnc1C,-7.700
CCCCOC(=O)[C@H](C[NH3+])C/C=N\[C@H]1C(NN(O)O)=C[C@@H](N)c2nnccc21,-7.700
CC1=CC=C(C(=O)c2sc3cncc4c3c2C=C(C(=O)[O-])C4)[C@H]2CC[C@@H](C)OC[C@H]12,-7.699
[H]/N=C1\C=CCc2nncc(CCSC[C@H](C[C@@H]([NH3+])CNC(C)=O)[C@H](O)C(=O)[O-])c21,-7.695
C[C@H](C1=Cc2cnc[n+](C)c2C[C@H]1C(=O)[O-])N(CCC[NH2+]CO)C[C@@H](C)[NH3+],-7.695
CSCN1C[C@@H](OC2=C[C@H](CO)CC(=O)[C@H]2C(N)=O)C[C@H]1[NH3+],-7.693
[H]/N=C/c1cc(C(=O)[O-])c(C2CCC[NH2+]CCC2)cc1C#N,-7.693
CC(=O)Nc1c(O)c(N)c(O)c2ncc([C@H](Cc3cccc(Cl)c3)[C@H](N)[NH3+])c[n+]12,-7.693
NC(=O)C1=C2S/C(=N/C(=O)C3=CNNCC3)CC2=N[C@H]([C@H](O)CO)C=C1,-7.690
CC(C)CCCC(=O)NCN1C=NCC=C1OCC[N@@H+]1C[C@@H](CO)[NH2+][C@@H]1C,-7.689
[H]/N=C/c1ccc(C(C)C)c2cc(N(C[C@H]([NH3+])O)C[C@H](O)C(C)C)ccc12,-7.688
[H]/N=C1\C=C(CCCC[C@@H](NC=NO)C(N)=[NH2+])N=C2CC=CC=C21,-7.687
CC[C@H]([NH3+])c1ccc(C)cc1NC(=O)c1ccc(O)cc1,-7.684
Nc1[nH]cc(C/[NH+]=C\NC[C@@H](COC2COC2)[C@H]([NH3+])CO)c1[C@H]1C=C=CNC(=O)/C=C/1,-7.683
Cc1cc(Cl)cc(CC[N@@H+](C)N[NH3+])c1Cl,-7.683
NC(=O)c1[nH]c(CCCCC[NH3+])c2c(Cl)cccc12,-7.682
