title,SMILES,DOCKING_SCORE
3138,O=C(C1=Cc2sc3c(c2CS1)CCCC3)N1CCN(c2ccc(F)cc2)CC1,-5.567
5597,COc1ccc(CCC(=O)N2C[C@@H]3C[C@H]([NH+](C)C)CN3C(=O)[C@@H]2C)cc1,-5.567
3173,COc1ccc(-n2nc(C)c(-c3ccccc3)c2NC(=O)CN(C(=O)c2ccc(F)cc2)C(C)C)cc1,-5.567
2360,C=CCN1C(=O)/C(=N/NC(=O)CSc2nc3ccccc3o2)c2cc(Br)ccc21,-5.567
6395,CN1C(=O)/C(=C\c2ccccc2F)Sc2ccc(C(=O)NC3CCCC3)cc21,-5.567
3614,COc1ccc(-c2ccc(N3CCN(C(=O)CN(C)C(=O)c4ccco4)CC3)nn2)cc1OC,-5.566
5875,O=C(NCc1cccc(Cl)c1)c1cccc(NC(=O)c2nnc(COc3ccccc3)s2)c1,-5.566
1058,COc1ccc(C(=O)N2CCC[C@@](CC3CC3)(C(N)=O)C2)c(OC)n1,-5.566
4545,C/C(=N/NC(=O)c1cc(-c2ccc(C)cc2)n[nH]1)c1ccc(F)cc1,-5.566
2193,CCc1cccc(C)c1NC(=O)CSc1nc2cc3c(cc2c(=O)n1CCCC(=O)NCCc1ccc(OC)c(OC)c1)OCO3,-5.566
6740,[H]/N=C1\S/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)C(=O)N1c1ccc(C)cc1,-5.566
6217,Cc1cc2c(c(=O)o1)[C@H](c1ccc(OCc3ccccc3F)cc1)C(C#N)=C(N)O2,-5.566
3407,COc1cccc(-c2ccc(=O)n(CC(=O)N[C@H](C(=O)[O-])C(C)C)n2)c1,-5.566
7837,CCOCCCNC(=O)CCCn1cnc(-n2c(C)cc3c2CCCC3)n1,-5.565
3177,O=C1C[C@H](c2cc(F)ccc2F)c2cn[nH]c2N1,-5.565
3179,Cc1c[nH+]c(C2CCC2)n1CCNC(=O)C[NH+]1CCN(Cc2ccccc2)CC1,-5.565
3636,COCCN1C(=O)/C(=C2/C(=O)N(CC(N)=O)c3ccccc32)SC1=S,-5.565
6496,Cc1ccc2c(c1)/C(=N\NC(=O)c1ccccc1[O-])C(=O)N2C,-5.564
7805,COC(=O)c1cc(C#N)cc(Nc2cc(C)[nH+]c3ccccc23)c1,-5.564
1561,Cc1ccc(CN(Cc2ccc3c(c2)OCO3)C(=O)CN(CC[NH+]2CCOCC2)C(=O)Nc2cccc(F)c2)s1,-5.564
2080,Cc1ccc(CNC(=O)CSc2ncc3c(n2)-c2ccccc2N(Cc2ccc(C)cc2)S3(=O)=O)cc1,-5.564
3032,C=CCOc1ccc(-c2nn(-c3ccccc3)cc2/C=c2/sc3nc(-c4ccccc4OC(C)=O)nn3c2=O)cc1,-5.564
2122,O=S(=O)(c1ccc(F)c(F)c1)N1CCN(c2ccccc2F)CC1,-5.564
7784,O=c1[nH]c2cccnc2n(CNc2cccc(Br)c2)c1=O,-5.563
4032,COc1ccc(CNC(=O)c2cc3c(s2)-c2c(C)cccc2OC3)c(OC)c1,-5.563
7381,CC[C@H]1Oc2c(cc(N)cc2OC)NN(Cc2cccc(C(F)(F)F)c2)C1=O,-5.562
2549,COc1ccc(NC(=O)CSc2nnc3c(=O)n(-c4cccc(F)c4)ccn23)cc1,-5.562
5470,COc1cc2ccccc2cc1OCc1cc(=O)[nH]c2ccccc12,-5.562
816,Cc1ccc(Nc2nc3ccccc3nc2C(=O)Nc2ccccc2)cc1F,-5.562
6358,COc1ccc(CC[N+]2=C(Nc3ccc(F)cc3)S[C@H](C(=O)[O-])CC2=O)cc1,-5.561
3333,CCOC(=O)c1ccc2c(c1)nc(SCc1ccccc1C)n2Cc1cccc(F)c1,-5.56
5202,CCCCNC(=O)c1sc2ccccc2c1C(=O)Nc1cc(F)ccc1F,-5.56
1787,Cc1cc(C)c(C#N)c(N/N=C/c2ccccc2OCc2ccccc2[N+](=O)[O-])n1,-5.559
5099,CC(=O)N/C(=C/c1ccccc1)C(=O)NCc1ccco1,-5.559
2889,Cc1cc(C)n(-c2ccnc(N3CCC(C(=O)NCc4ccco4)CC3)n2)n1,-5.558
2767,O=[N+]([O-])c1cc(/C=N/c2ccc3oc(-c4ccccc4Cl)nc3c2)ccc1Cl,-5.558
9097,Clc1ccc2c(N3CCc4[nH]c[nH+]c4C3)c(Cl)ncc2c1,-5.558
6569,CC(=O)c1nn(-c2ccc(F)cc2)nc1Nc1ccc(-c2nc3ccc(C)cc3o2)cc1,-5.557
8679,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H]2C[NH2+]CC[C@@H]2c2ccc(Cl)c(Cl)c2)oc1Cl,-5.557
408,COc1ccc(-n2c(=O)c3cc(OC)c(OC)cc3n(CC(=O)c3ccccc3)c2=O)cc1,-5.556
9547,CC(=O)Nc1cncc(OC[C@H]2/C=N\C=c3\cccc\c3=C(/Nc3ccc4nonc4c3)C2)c1,-5.556
4997,O=C(Nc1nc([C@H]2COc3ccccc3O2)cs1)c1ccccc1Cl,-5.555
3302,COc1ccc2c(c1)C[C@H](CCC(=O)Nc1cc(Cl)ccc1OC)CO2,-5.554
197,Cc1ccc(N(Cc2nnc(SCC(=O)Nc3ccc(F)cc3F)n2C)S(C)(=O)=O)cc1,-5.554
7393,Nc1ccc(-c2nc3c([N+](=O)[O-])cc(F)cc3o2)cc1,-5.553
543,CC(C)COc1ccc(C(=O)Nc2ccc(Cl)c3ncsc23)cc1,-5.553
6028,CCn1nc(C)c(CNC(Nc2cc(C)ccc2C)=[NH+]C(=O)c2ccc(NC(C)=O)cc2)c1C,-5.553
9845,CC1(C)C(=O)Nc2ccc(-c3cncc(OC[C@@H]([NH3+])Cc4c[nH]c5ccccc45)c3)cc21,-5.553
3965,Cc1ccccc1OCCCCn1c(CO)nc2ccccc21,-5.552
541,Cc1ccccc1N[C@H]1CC(=O)N(c2cccc(Cl)c2)C1=O,-5.551
5960,CCOC(=O)c1ccc(NC(=O)CSc2nc(-c3ccc(OC)cc3)ccc2C#N)cc1,-5.551
4391,CCn1nc(C)c(S(=O)(=O)N2CCN(C(=O)COc3ccc(OC)cc3)CC2)c1C,-5.551
8449,C=Cc1ncc(OC[C@@H]([NH3+])Cc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1,-5.55
2828,CCOC(=O)c1cc(-c2cccc(NC(=O)c3cccc(OC)c3)c2)n(-c2cccc(C)c2)n1,-5.55
1043,CCN(CC)S(=O)(=O)c1ccc2c(c1)nc(SCc1ccccc1C(F)(F)F)n2Cc1ccco1,-5.55
5272,O=[N+]([O-])c1ccc(-c2cnnn2-c2nonc2-n2cccc2)cc1,-5.549
4691,COc1ccccc1NC(=O)[C@H]1CCCN(S(=O)(=O)c2c(C)noc2/C=C/c2ccccc2F)C1,-5.549
6399,Cc1c(Cl)cccc1NC(=O)c1cc(S(=O)(=O)N2CCOCC2)cn1C,-5.549
3666,O=C(NCCC1CCN(C(=O)Nc2cc(F)ccc2F)CC1)c1cccc(F)c1,-5.548
7694,O=C(c1cc2c(s1)-c1ccsc1CC2)N1CCc2ccccc2C1,-5.548
3261,CCCc1cc2c(cc1OC(C)=O)[nH]c1ccccc12,-5.548
609,O=C(CSC1=Nc2ccccc2C2=N[C@H](Cc3ccccc3)C(=O)N12)c1ccc(-c2ccccc2)cc1,-5.547
3596,COC(=O)c1ccc(C(=O)OC)c(NC(=O)c2ccc(OC)c(Cl)c2)c1,-5.547
6385,COc1ccccc1N1CC[NH+](Cc2nc(N)nc(Nc3cccc(Cl)c3)n2)CC1,-5.547
1269,Cc1ccc(S(=O)(=O)c2nc(-c3ccc(F)cc3)oc2NCCN2CCOCC2)cc1,-5.547
5865,CCN1N[C@H](CC(=O)NCc2ccc(Br)cc2)N(c2ccccc2)C1=O,-5.547
3205,COc1ccc(-c2cc3c(=O)n(CC(=O)NCC[NH+](C)C)nc(C)n3n2)cc1,-5.547
3094,COc1ccccc1N1CCN(C(=O)C2CCN(S(=O)(=O)c3ccc(-c4ccn[nH]4)o3)CC2)CC1,-5.547
5528,[NH3+][C@H](CC(=O)[O-])c1ccc(F)cc1,-5.546
6289,Cn1cnc(S(=O)(=O)N2CC[C@H](CO)[C@@H](CNC(=O)c3ccccc3)C2)c1,-5.546
2260,CNc1c(C(=O)c2ccccc2)nc2ccccc2c1O,-5.546
650,CC[C@@H](C(=O)N1CCC[C@H](c2nc(-c3ccc(OC)cc3)cn2-c2ccc([N+](=O)[O-])cc2)CC1)c1ccccc1,-5.546
74,O=C(Nc1ccccc1)/[NH+]=c1\sc(=O)sc2ccccc12,-5.545
444,CCc1cccc(NC(=O)CSc2nc(-c3ccc(Cl)cc3)nc3c2Cc2cc(C)ccc2O3)c1,-5.545
7817,Clc1cccc(-c2nnc3sc(-c4ccccc4)nn23)c1,-5.544
6254,CCc1ccc(NC(=O)c2ccc3nc(-n4cccc4)sc3c2)cc1,-5.544
6815,Cc1nn(-c2ccccc2)c2nc(Cc3ccccc3)nc(N3CCN(C(=O)CCc4ccccc4)CC3)c12,-5.544
1215,CC(C)c1ccc(Nc2c3c([nH+]c4ccc(Cl)cc24)CCC3)cc1,-5.544
6482,CC[C@H](Sc1nc(C)c(S(=O)(=O)c2ccc(C)cc2C)c(=O)[nH]1)C(=O)NCc1cccs1,-5.544
7048,Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)NC(=O)CO4)CC2)cc1C,-5.543
1046,O=C(NC1CCCCC1)C1CCN(C(=O)N2C[C@@H]3C[C@H](C2)[C@H]2CCCC(=O)N2C3)CC1,-5.543
17,CCn1nc(C(=O)NCc2ccccc2)c2c1CCOC2,-5.543
1979,O=C1OC(c2cccc([N+](=O)[O-])c2)=N/C1=C/c1ccco1,-5.543
6543,Cc1ccc(NC(=O)c2cnn(-c3ccc(C)c(C)c3)c2C2CCN(C(=O)OC(C)(C)C)CC2)cc1,-5.542
2525,COc1ccc(-n2c(Cc3cccn3C)nnc2SCC(=O)N2CCc3ccccc32)cc1,-5.542
8464,CC(C)(Cc1ccccc1)[C@@H]1C(=O)Nc2ccc(-c3cncc(OC[C@H](Cc4c[nH]c5ccccc45)Nc4ccccc4)c3)cc21,-5.542
5927,CCc1nc(-c2csc(S(=O)(=O)NCc3ccc(C)cc3)c2)no1,-5.541
12,CCS(=O)(=O)N1CCCc2cc(NS(=O)(=O)c3ccc(F)cc3F)ccc21,-5.541
1712,CCCCn1cc(S(=O)(=O)c2cc(C)ccc2C)c(=O)c2ccc(OC)cc21,-5.541
5629,O=C(Cc1cccnc1)N1CCC2(CC1)C[C@H](OCCOCc1ccccc1)CCO2,-5.541
5226,O=C(NC1CC1)c1ccccc1NC(=O)c1sc2cc(Cl)ccc2c1Cl,-5.541
4307,COc1cc(C[N@H+]2CCC[C@@H]2c2cc(C(C)C)on2)cc(OC)c1OC,-5.54
5925,CCNC(=O)c1csc(-c2ccc(OCc3ccc(Cl)cc3)cc2F)n1,-5.54
1342,Cc1nn(Cc2ccc(Cl)cc2)c(=O)n1CC(=O)NN,-5.54
6802,CSc1ccc([C@H]2C(C(=O)c3ccccc3)=C([O-])C(=O)N2CCO)cc1,-5.54
3110,CCOc1cc(-c2noc(-c3ccccc3)n2)ccc1OCC(=O)N(C)C,-5.54
837,COc1ccc(-c2cc(-c3ccccc3)nc(SCC(=O)Nc3cccc(Cl)c3)c2C#N)cc1,-5.54
207,COc1ccc(Cl)cc1NC(=O)Cn1nc2ccc(Sc3ccc(C)cc3)nn2c1=O,-5.539
3085,CCc1noc(-c2ccnc(-n3cnc(C(=O)NCc4ccccn4)c3)c2)n1,-5.539
5252,O=c1c2cc(Cl)ccc2n(Cc2cccc(Cl)c2)c(=O)n1Cc1cccs1,-5.539
3034,Cc1nn(C)c(C)c1S(=O)(=O)N(C)CCc1noc(-c2ccccc2F)n1,-5.539
723,O=C(N=c1[nH]c2ccccc2[nH]1)c1ccc(F)cc1,-5.539
7406,CCOc1ccc(-n2c(SCC(=O)Nc3ccc(CC)cc3)nnc2-c2cn(S(=O)(=O)c3ccccc3)c3ccccc23)cc1,-5.538
7020,O=C(Cn1nc2c3c4c(sc3ncn2c1=O)CCCC4)N1CCc2ccccc21,-5.538
89,COC(=O)CN1C(=O)CSc2ccc(S(=O)(=O)NC3CC3)cc21,-5.538
5998,C[C@H]1CCCC[N@@H+]1CCCNC(=O)c1cc2n(n1)CCN(Cc1ccc(F)cc1)C2=O,-5.538
2061,Cc1cc(C)c(S(=O)(=O)[N-]c2nc(C(N)=O)c(NC(=O)C[C@H]3Nc4ccccc4NC3=O)s2)cc1C,-5.537
6515,COc1ccc(C(=O)N/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)Nc2ccc(C(=O)[O-])cc2)c(Cl)c1,-5.536
844,O=C(Cc1ccc(F)cc1)N1CC[NH+](Cc2cccc(F)c2)CC1,-5.536
2658,Cc1cccn2cc(C(=O)N3CCN(c4ccccc4)CC3)nc12,-5.535
2579,O=C(N[C@@H]1C[N@@H+](C2CCOCC2)C[C@H]1CO)C1CC=CC1,-5.535
3199,O=C(NCc1ccccc1)N1CCCC[C@@H]1c1noc(COCc2ccccc2)n1,-5.535
9130,O=C(NC1CC[NH2+]CC1)c1cccnc1,-5.535
1639,Cc1ccc(NCC(=O)N/N=C/c2c[nH]c3ccccc23)cc1,-5.535
2694,C[C@H](NC(=O)N1CCN(c2ccc(F)cc2)CC1)C(=O)NCCc1ccccc1,-5.535
9589,Cc1ccc(-c2nc(N)c(OC[C@@H]([NH3+])Cc3ccccc3)cc2-c2cnc3[nH]nc(C)c3n2)o1,-5.534
4837,O=C(CCCc1ccccc1)N[C@H]1C[C@H]2c3ccccc3[C@@H]1c1ccccc12,-5.534
2210,Nc1ncc(Br)cc1S(=O)(=O)NCCC(=O)N1CCN(c2cccc(Cl)c2)CC1,-5.534
6274,COc1ccc(NC(=O)CS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)cc1Cl,-5.533
9979,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(C[NH2+]C)cc21,-5.533
3818,CCS(=O)(=O)N1CCC(C(=O)Nc2ccc(OC)c(OC)c2)CC1,-5.533
7593,CCn1cc(C)c(C(=O)[O-])c1CC(=O)NCc1ccc(F)cc1F,-5.533
3604,O=C1C[C@@H](c2nc3ccccc3n2CCOc2ccccc2)CN1c1ccc(F)cc1,-5.532
6757,COc1ccc(CNC(=O)N2CC[C@H](c3nc(CCOCC4CCOCC4)no3)C2)cc1,-5.532
4129,c1ccc(-c2cnn3c(-c4cccnc4)ccnc23)cc1,-5.532
4447,CCCNC(=O)N1CC[C@H](c2[nH+]cc(C)n2Cc2ccc(C)cc2)C1,-5.532
479,Cc1ccc(-n2nnc(-c3nc(-c4ccccc4Br)no3)c2N)cc1C,-5.532
5898,Cc1nn(-c2ccc(F)cc2)c2nc(Cc3ccccc3)nc(N3CCCN(C(=O)c4ccccc4)CC3)c12,-5.532
6733,COc1cccc(NC(=O)c2cn(-c3ncccc3-c3nc(C)no3)cn2)c1,-5.532
7643,O=C(c1ccc(Cl)cc1)c1ccc([N+](=O)[O-])cc1C(=O)c1ccc(Cl)cc1,-5.531
3330,CCOC(=O)c1c(C[NH+]2CCC(Cc3ccccc3)CC2)n(C)c2cc(Br)c(OC(C)=O)cc12,-5.53
8517,Cc1nc(-c2ccoc2)c(-c2cnc3[nH]nc(C)c3n2)cc1OC[C@H](Cc1c[nH]c2ccccc12)Nc1ccc2c[nH+]ccc2c1,-5.53
3360,COc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)Nc3ccc(F)c(F)c3)C2)cc1Cl,-5.53
8275,CO[C@H]1[C@H](NC(=O)c2cc(-c3c(Cl)cnn3C)c(Cl)o2)C[NH2+]CC[C@H]1c1ccc(Cl)c(Cl)c1,-5.53
2235,O=c1c2cc(-c3ccc(F)cc3)nn2ccn1Cc1nc(-c2ccncc2)no1,-5.53
6955,COc1ccc(-n2c(=O)[nH]cc(C(=O)Nc3cccc(C)c3C)c2=O)cc1,-5.529
640,COc1ccc(C)cc1NC(=O)Cn1ccc2ccn(Cc3ccccc3)c2c1=O,-5.528
2151,C=CCN1C(=O)/C(=C\c2c(NCc3ccc4c(c3)OCO4)nc3c(C)cccn3c2=O)SC1=S,-5.528
6357,CCN(CC)C(=O)c1sc(NC(=O)c2cccc(F)c2)c(C(=O)OC)c1C,-5.528
7592,COc1ccc(-n2ccc3c(cnc4nc(C(F)(F)F)nn43)c2=O)c(OC)c1,-5.528
6226,Cc1ccc2ncc(C#N)c(Nc3cccc(C(F)(F)F)c3)c2c1,-5.527
5140,CC(=C/c1ccco1)/C=N/NC(=O)c1cc(-c2ccc(C)cc2)n[nH]1,-5.527
3566,CCOC(=O)[C@H]1C[C@@H](c2cccnc2)[N@H+](Cc2nnc(-c3ccccc3C)o2)C1,-5.526
7192,Nc1c2c(-c3cccc(Cl)c3)nc(NC3CC3)nc2nn1-c1ccccc1Cl,-5.526
635,Cc1cc(CNC(=O)Nc2ccc(Cl)c(Cl)c2)c2ccccc2n1,-5.526
3519,O=C(NCCc1c[nH]c2ccccc12)C(=O)NC[C@H](c1cccs1)S(=O)(=O)c1ccccc1,-5.525
1598,CCOC(=O)[C@H]1CCCN(C(=O)c2nn(-c3cccc(C)c3)c(=O)n(Cc3ccccc3Cl)c2=O)C1,-5.525
3776,Cc1ccc(NC(=O)COC(=O)C(C)(C)C)cc1,-5.525
6606,Cc1cc(C)cc(NC(=O)Cn2nnc(C(=O)Nc3ccc(Cl)cc3)c2N)c1,-5.525
5769,COc1ccc(-c2nc3ccccc3s2)cc1NC(=O)c1ccccc1F,-5.524
1743,O=C(NC[C@@H](c1cccnc1)[NH+]1CCN(c2ccc(F)cc2)CC1)C(=O)Nc1cccc(Cl)c1,-5.524
3187,Cc1cccc(Nc2c3c([nH+]c4ccccc24)CCC3)c1,-5.524
7462,O=C(Nc1cccc(-c2cc3ccccc3oc2=O)c1)c1cccc(F)c1,-5.524
5160,COCCCNC(=O)[C@H](NC(=O)c1ccccc1C)C1CCN(C(=O)COC)CC1,-5.524
6228,CCCc1nc2ncnn2c([O-])c1NC(=O)Nc1ccc(F)c(Cl)c1,-5.523
7497,[O-]c1cc(CNc2ccc(Cl)cc2)nc2ncnn12,-5.522
8025,COCCN1C[C@H]2CN(CC(=O)NCc3cccs3)C(=O)N2[C@@H](CC(C)C)C1=O,-5.522
708,O=C(Nc1ccccc1[N+](=O)[O-])c1ccc([N+](=O)[O-])cc1Cl,-5.522
582,CCn1c(=O)cc(SCC(=O)N2CCN(c3ccc(F)cc3)CC2)c2ccccc21,-5.521
622,COCCNC(=O)c1cnc(N(C)C)nc1[C@H]1CCN(C(=O)NCCc2ccc(F)cc2)C1,-5.521
7027,C/C(=N/NC(=O)c1ccccc1)c1cc2ccccc2oc1=O,-5.521
2906,COc1cccc(C(=O)Nc2nc(CC(=O)N3CCN(c4cc(C)ccc4C)CC3)cs2)c1,-5.521
4593,CCOc1ccc2nc(C(=O)NCc3ccc(C)cc3)cn2n1,-5.52
5628,CN(C)c1nc[nH+]cc1N1CCC(C(=O)NCc2ccc(F)cc2Cl)CC1,-5.52
2614,Cc1cccc(C(=O)Nc2ccc(F)c([N+](=O)[O-])c2)c1,-5.52
7911,O=C(c1cccc(Cl)c1)N1CCN(Cc2noc(-c3ccc(Cl)cc3Cl)n2)CC1,-5.52
7653,O=C(CNC(=O)N1CCN(c2ccc(F)cc2)CC1)NCc1ccc(F)cc1,-5.519
9331,Cn1cccc1[C@@H]1C(=O)Nc2ccc(-c3cncc(OC[C@@H]([NH3+])Cc4c[nH]c5ccccc45)c3)cc21,-5.519
3427,CC(C)c1nc(CNC(=O)Cc2ccc(F)cc2)no1,-5.519
289,CCCC[N@H+](CC)CCCNC(=O)C1CCN(c2nn3c(=O)cc(CCC)nc3s2)CC1,-5.519
4398,O=C(Cn1ccc2ccn(Cc3cccc(F)c3)c2c1=O)Nc1cccc(Cl)c1,-5.519
6860,COc1cccc(-c2noc3ncnc(Nc4ccc(OC)c(Cl)c4)c23)c1,-5.518
5234,Cc1cc(C[C@H](C)[NH3+])[nH]n1,-5.518
7346,Cc1cccc(Cc2c(C)nc3nc(SCC(=O)NC4CCCC4)nn3c2C)c1,-5.518
561,COc1ccccc1CC(=O)N1CCCN(c2cc(-c3ccc(Cl)cc3)[nH]n2)CC1,-5.517
2293,CCc1cc(Oc2ccc(C)cc2)nc(SCc2cccc(C)c2)n1,-5.517
279,O=C(CSC1=Nc2c(sc3c2CCCC3)N=CN1c1cccc(F)c1)c1ccc(O)c(O)c1,-5.517
7950,COCCN1CCn2cc(S(=O)(=O)Nc3ccc(C)cc3)cc2C1=O,-5.516
6983,COCCNC1=[NH+]c2ccccc2CN[C@]12CCN(S(=O)(=O)c1cccc(F)c1)C2,-5.516
5575,COc1ccc(Cc2n[nH]c(Nc3ccc(Br)c(C)c3)nc2=O)cc1,-5.516
4030,COc1ccc(N2CCn3c(SCC(=O)N4CCN(c5ccc(F)cc5)CC4)nnc32)cc1,-5.516
3328,Clc1ccc(Cn2ccc3ccc(Cl)cc32)cc1,-5.515
4137,Cc1ccc(CN(Cc2ccc(F)cc2)C(=O)CN(C(=O)Cc2ccccc2)C(C)C)s1,-5.515
7633,Cc1ccc(S(=O)(=O)N2CCC(CCc3[nH]c4ccccc4c3C)CC2)cc1C,-5.515
2819,O=C(C[NH+]1CCN(c2ccc(F)cc2)CC1)[N-]c1ncc([N+](=O)[O-])s1,-5.515
5469,Cc1cccc(NCc2ccc(-c3ccc(F)cc3)o2)[nH+]1,-5.515
167,Cc1ccc(NC(=O)Cn2c(SCC(=O)Nc3ccccc3F)nc3ccccc32)c(C)c1,-5.515
1596,O=C(CCc1nc(-c2cccs2)no1)Nc1ccc2c(c1)OCO2,-5.515
3976,Cc1ccc(Cn2cc(-c3noc(C(=O)Nc4ccc(F)cc4F)n3)nn2)cc1,-5.515
3846,Cc1cc(Nc2ccc(F)cc2)n2nc(Cc3ccc(Cl)cc3)nc2n1,-5.515
7101,CC(=O)N1CCN(C(=O)c2ccc(-n3nc(C)cc3C)c(C)c2)CC1,-5.515
1084,Cc1cccc(C(=O)NCc2ccc3c(c2)CCN3C(=O)c2ccccc2)c1,-5.514
9105,CC(C)n1cc(C(=O)c2cncc(N[C@@H]3C[NH2+]C[C@@H]3c3ccc(F)cc3)c2)c2c(N)ncnc21,-5.514
1441,CCCn1c(=O)c2ccc(C(=O)NC3CCCC3)cc2n2c(SCC(N)=O)nnc12,-5.512
3529,Cc1ccc(NC(=O)c2cn(-c3ncccc3-c3nc(-c4ccccc4)no3)cn2)cc1C,-5.512
5243,COc1ccc2c(c1)/C(=c1/sc3n(c1=O)CN(c1cccc(C(=O)[O-])c1)CN=3)C(=O)N2,-5.512
7634,Cc1ccc(Cl)c(NC(=O)Nc2ccc(-c3noc(C)n3)cc2)c1,-5.512
2800,O=C(NCCC[NH+]1CCCCCC1)C1CCN(c2nnc(-n3cccc3)s2)CC1,-5.511
6105,CN(Cc1ccco1)C(=O)c1csc(NC(=O)c2cccc(F)c2)n1,-5.511
2924,C[N@@H+]1CCn2c3c(c4cc(C5CCCCC5)ccc42)CCC[C@H]31,-5.511
397,COc1ccc(/C=c2/sc3nnc(-c4ccccc4C)n3c2=O)cc1OC,-5.511
7713,O=C(NCCOc1cccc2cccnc12)c1cc([N+](=O)[O-])ccc1Cl,-5.511
4456,COCCn1c(Cc2cccn2C)nnc1SCC(=O)Nc1cccc(OC)c1,-5.51
8907,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H]2C[NH2+]CC[C@@H]2c2ccc(Cl)cc2)oc1Br,-5.509
4891,CCOc1ccc(-n2c(=O)n(Cc3ccccc3)c(=O)c3c2ncn3Cc2cccc(C)c2)cc1,-5.509
3711,O=C(NC1CCCC1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2,-5.509
7802,O=C(CCS(=O)(=O)c1ccccc1)Nc1nnc(C(F)(F)F)s1,-5.508
1612,COc1ccc(Cl)cc1NC(=O)c1cccn(OCc2cccc(C)c2)c1=O,-5.508
7779,CC(C)CC(=O)N1CC[C@H](c2noc(COCc3ccccc3)n2)C1,-5.508
2072,O=C(c1ccc2c(c1)OCO2)N1CCN(c2c(N3CCN(c4ccc(F)cc4)CC3)c(=O)c2=O)CC1,-5.508
1753,Cc1ccc(NC(=O)CCc2nc(CSc3nnc(-c4ccccc4C)o3)no2)cc1,-5.507
1947,Cc1ccc(N2C[C@@H](c3nnc(NC(=O)Cc4ccc(Cl)cc4)s3)CC2=O)cc1C,-5.506
7219,[H]/N=C1\S/C(=C/c2ccc(-c3ccc(C(=O)OC)cc3)o2)C(=O)N1c1ccccc1C,-5.506
1619,Cn1cc(CCCC(=O)NC2CCCCCCC2)c2ccccc21,-5.505
4611,CS(=O)(=O)Oc1ccc(CN(Cc2ccco2)C(=O)COc2ccccc2)cc1,-5.505
733,CCN(C(=O)Cn1c(C(=O)OC)cc2ccsc21)c1ccccc1,-5.505
1453,CC(C)(C)NC(=O)c1cc2sccc2n1Cc1ccc(C(F)(F)F)cc1,-5.505
5736,Cc1cc(C)c(CSc2nnc(NC(=O)C3CCCCC3)s2)c(C)c1,-5.504
4215,O=C1[C@H](N2CC[NH+](C/C=C/c3ccccc3)CC2)CCN1Cc1ccncc1,-5.504
7509,Cc1ccc(C(=O)N/N=C/c2cccc(Cl)c2)o1,-5.504
5563,Cc1ccccc1OCC(=O)N[C@H]1CCOC(C)(C)C1,-5.504
3210,Cc1ccc(-c2cc3c(=O)n(CC(=O)Nc4ccc(C)c(F)c4)ccn3n2)cc1,-5.504
3078,O=C(CCS(=O)(=O)c1cccc2nonc12)NCc1ccc(F)cc1,-5.503
5178,COc1ccccc1[C@@H]1CNc2c(C)cc([N+](=O)[O-])c(OC)c21,-5.503
5959,Cc1ccc(C[NH+]2CCN(C(=O)CCNc3c4c(nc5nc(C)nn35)CCC4)CC2)cc1,-5.503
4490,COc1cccc(CNC(=O)CSc2ncnc3nc(N4CCc5ccccc5C4)sc23)c1,-5.503
6088,O=C(NCCn1cc(SCc2ccccc2Cl)c2ccccc21)c1ccc(F)cc1,-5.502
3995,O=C(c1ccncc1)N1C[C@H]2C[C@@H]1C[C@@H]2NS(=O)(=O)c1ccccc1,-5.502
5191,CCC(CC)NC(=O)c1ccn2c(-c3ccccc3Br)nnc2c1,-5.502
8212,Cc1n[nH]c2ccc(-c3cc(OC[C@@H]([NH3+])Cc4ccccc4)cnc3-c3ccccc3O)cc12,-5.502
1118,COc1ccc(CCC(=O)N2CCc3c(c(-c4nncn4Cc4ccccc4)nn3C)C2)cc1,-5.502
7128,O=C(N/N=C/c1ccccc1F)C(=O)Nc1cccc(F)c1,-5.501
395,Cc1ccccc1OC[C@H](O)Cn1c(COc2ccccc2)nc2ccccc21,-5.501
6958,COCCNC(=O)c1ccc2ncn(C)c(=O)c2c1,-5.501
3436,Cc1c(CC(=O)[O-])c(=O)oc2c(C)c(OCc3ccccc3Cl)ccc12,-5.501
3786,Cc1ccc2nc(-c3ccccn3)cc(C(=O)NCc3cccnc3)c2c1,-5.5
8607,Cc1ccccc1C[C@H]([NH3+])COc1cnc(-c2ccoc2C)c(-c2ccc3[nH]nc(C)c3c2)n1,-5.5
4088,COc1ccc(CN2C(=O)[C@H](OC)[C@@H]2C2=CCN(C(=O)c3ccccc3)CC2)cc1,-5.5
3607,O=C1NCc2ccccc2C(=O)C12CC[NH+](C1CCCCC1)CC2,-5.498
3927,Cc1nc2nc(C[NH3+])nn2c(C)c1CCC(=O)Nc1nc2ccccc2c2nc(-c3ccccc3)nn12,-5.497
7446,O=S(=O)(Cc1ccc(Cl)cc1)Nc1ccccc1,-5.497
