DrugGEN_MOL_ID,SMILES
MOL_02_001256,c1ccc(CCOCC2CC2)cc1
MOL_02_003328,NC1NCNC2C1CNN2CCO
MOL_02_000841,COc1ccccc1C(O)C1CC2(C)C(CCC3(C)C(C(O)OC)CC(OC(C)O)C(O)C32)C(O)O1
MOL_02_004006,c1ccc(N2CCN(c3ccccc3)C2c2ccncc2)cc1
MOL_02_003424,CN1C(O)NC2C3NC(O)c4cc(C(Cl)(Cl)Cl)c(C(Cl)(Cl)Cl)n4C3CC21O
MOL_02_006905,CCC(O)Nc1cc(NC(C)C2C(O)OC(O)C(C(C)O)C2O)ccc1O
MOL_02_008530,CCCCCCCCCCC(O)NC1CCCNC1O
MOL_02_004516,CCCC(O)(CCC)C(O)NN(c1ccccc1)C(O)CC
MOL_02_005984,CCC(O)c1cc(Oc2c(Cl)cc(CC(N)C(O)O)cc2Cl)ccc1O
MOL_02_000636,COc1nc(N2CC(c3nc4ccccc4n3C)C2)cc(-n2nc(C)nc2C(C)O)n1
MOL_02_004145,CCOc1ccc(NC(O)c2ccc(Cl)c(C(O)(O)NCc3ccc4c(c3)OCO4)c2)cc1
MOL_02_006222,CCOCC(CN)C(O)NNC(C)c1ccc(NC(O)(O)c2ccc(C)cc2)cc1
MOL_02_001059,Cc1ccc(C(C)O)c(C2CCN(C3CCCC(C)C(O)Nc4cc(C(N)O)ccc4-c4ccnc3c4)C(O)C2)c1Cl
MOL_01_029696,NCc1cc2c(cc1CN)CN(CCCN1CCc3c(CCCF)cccc3C1N)CC2
MOL_01_030015,NCc1cccc(C(O)Nc2cccc(Nc3cc4c(O)nnc(O)c4cc3Cl)c2)c1
MOL_02_006874,Cc1cc(C(O)N(C)CC(CCN2CCC(c3ccccc3C(C)O)CC2)c2ccc(C)c(C)c2)c2ccccc2c1
MOL_02_005734,Cc1ccccc1C(O)N1Cc2cnnn2-c2ccccc2C1CN
MOL_02_007336,CCC(O)C(O)C(O)CO
MOL_02_004567,Cc1ncc(C(O)(O)c2ccccc2)c(-c2ccccc2C)n1
MOL_02_005577,COc1ccc(Nc2nc(C)cc(C)c2C(N)O)cc1OC
MOL_02_003457,COC(O)C1CCC23COC(O)C2CCCC3C1(C)CC(O)c1ccoc1
MOL_02_004212,CC(CCN1CCC(Cc2ccccc2)CC1)c1ccc2cc(O)ccc2c1
MOL_02_005751,CC(CCC1CCC2CC1C2(C)C)C(N)O
MOL_02_002101,CN1Cc2ccccc2C(c2cc3ccccc3o2)C1
MOL_02_004247,Cc1ccccc1Oc1ccc(-c2nc(C3CCC3)n3ccnc(N)c23)cc1
MOL_02_002610,COc1ccc2nc3c(O)n(Cc4ccc(C(O)N5CCCCCC5)cc4)c(C)nc-3c2c1
MOL_02_003806,CC(C)c1cc(CN)cc2nc(-c3ccc(C(O)NCC4CCC(c5ccc(C(Cl)(Cl)Cl)cc5)CC4)cc3)oc12
MOL_02_003391,Cc1ccc2oc(C(O)N3CCN(CC(O)NC(C)C)CC3)c(C)c2c1
MOL_02_000336,CCOC(O)n1c(-c2ccc3c(c2)CC(NC(O)(O)c2ccccc2)C3)cc2ccccc21
MOL_02_005158,CC(O)(CCc1cn2nc(-c3ccco3)nc2c(N)n1)c1ccncc1
MOL_02_005789,Cc1occc1C(O)N1CCCn2cnc(CN3CCCC3O)c2C1
MOL_02_003974,CC(C)C(NC(O)c1ccccc1NC(O)c1ccco1)C(O)O
MOL_02_007919,CCOc1cncc(OCc2ccccc2)c1CN
MOL_02_008486,CC(C)C(NC(O)C(N)CCC(O)O)C(O)NCC(N)CC(O)(O)O
MOL_02_009438,Cc1ccc(C2CC(CCN(C)C)NCC2NC(O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C
MOL_02_008263,Oc1nc(N2CCC(N3CCC(c4ccccc4)CC3)CC2)nc2ccccc12
MOL_02_000955,COc1cn(-c2ccccc2)nc1C(O)OCC(O)Nc1ccc(C)c(C)c1
MOL_02_001662,COc1cccc2cc(NC(O)c3ccc(C(O)(O)N4CCCCC4)cc3)n(C)c12
MOL_01_031898,NC(CCC(N)c1ccccc1)NCc1cccc(C(F)(F)F)c1
MOL_02_003174,CC(C)C1CCC(Cn2cc(COc3ccc(C4NC(O)NC(C)C4C(C)O)cc3)nn2)CC1
MOL_02_008363,CC(C)CC(NC(O)C(Cc1ccc(OC(O)(O)O)cc1)NC(C)O)C(O)N1CCCC1C(O)Nc1cccc(C(N)O)c1
MOL_02_000962,COc1ccc(CC(O)N2CCC3(CC2)CN(C(C)c2ccc(-c4ncccn4)cc2)C3)nc1
MOL_02_000255,Cc1cccc(C(CN)Nc2ncnc3c(C(N)O)cccc23)c1
MOL_02_018033,Cc1ccc(C(CN)C(O)N2CCN(c3ncnc4c3C(C)CC4O)CC2)c(Cl)c1
MOL_02_002021,COc1cc(CCc2ccc(O)cc2)ccc1CCc1ccc(O)cc1
MOL_02_004223,NC(C(O)O)C1CC1C(O)O
MOL_02_002137,Cc1cnccc1C(O)Nc1ccc(C(N)O)nc1
MOL_02_006508,COc1cccc(CCC(O)NC(COC(O)c2ccccc2)C(O)NC2CCCCC2)c1
MOL_02_005376,CCCc1cncc(-c2ccc3c(c2)C2(NC(C)C(N)N2)C2(CCC2)C3)c1
MOL_02_005225,CC1(C)CC(O)C23CC(OC2O)C2(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC42C)C3C1
MOL_02_008435,COc1ccc(CCCC2CC(C(O)c3ccc(OC)c(OC)c3)COC2c2ccccc2)cc1OC
MOL_02_008286,CNC1Nc2ccc(C)cc2C(O)(O)N1
MOL_02_006938,Oc1ccc(NC(O)CCCCCCCCCCCCCCCOc2cccc(O)c2)cc1
MOL_02_005347,Oc1ccc2oc3cc(-c4ccccc4)c4c(c3c2c1)C(O)NC4O
MOL_02_009067,Cc1ccc(CC(CNC(C)C)C(O)N2CCN(c3ncnc4c3C(C)CC4)CC2)cc1Cl
MOL_02_002035,OC1CCCCC1Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1
MOL_02_000103,CCC(O)Nc1ccc(C(O)(O)CC(C)(O)C(O)Nc2ccc(CN)c(C(Cl)(Cl)Cl)c2)cc1
MOL_02_001606,NCc1ccccc1Cn1cc(C(O)c2ccco2)c2ccccc21
MOL_02_007933,Cc1ccc(C(O)Oc2ccc(C(C)N3CCC(O)CC3)cc2)cc1
MOL_02_009025,NC(Cc1ccc(Cl)cc1)C(O)N1CCN(c2ncnc3ccccc23)CC1
MOL_02_004619,CCCCNCC(O)c1cc(-c2cccc(C(Cl)(Cl)Cl)c2)nc(C(Cl)(Cl)Cl)c1
MOL_02_009390,Cc1cccc2c1CC(C)N2C(O)Cc1nc(O)cc(N2CCOCC2)n1
MOL_02_001553,CN1C2CC(O)C(NNC(N)O)CC2CC1C(O)(O)O
MOL_02_006727,OC(O)c1ccc(-c2ccc(C(Nc3ccccc3Cl)C(O)N3CCCC3c3ccccc3Cl)cc2)cc1
MOL_02_021869,Cc1nccc(-c2cnc(N3CCC(Cl)C3)c(CN)c2)n1
MOL_02_006466,Cc1ccc(NC(O)(O)c2ccc(C(O)OCC(O)Nc3cc(C)on3)cc2)cc1
MOL_02_009061,CC(O)NC1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1
MOL_02_003012,Cc1ccccc1-c1ccc2nnn(C)c2c1CN
MOL_02_000176,CCNC(O)Nc1cn2c(-c3ncccn3)cc(-c3cncnc3)cc2n1
MOL_02_000896,CN(C)CCCNCCCNC(O)c1ccncc1
MOL_02_004111,Cc1ccc2cc(-n3nc(C)cc3C(O)Nc3ccc(N4CCCNCC4)cc3)ccc2c1
MOL_02_009076,CC1(C)CN(C(O)Cc2nc(O)cc(N3CCOCC3)n2)c2cccc(Cl)c21
MOL_02_004242,COc1ccc(Cl)cc1C(O)(O)N1CCC(Oc2ccc(C)cn2)CC1
MOL_02_001982,NC(O)CCNC(O)c1ccccc1CC(O)NC1CCCC1
MOL_02_001676,COCCN(C)c1nc(NC2CCN(C)CC2)c2cc(OC)c(OC)cc2n1
MOL_02_006951,Cc1ccccc1-c1nccc2c(Nc3ccc(Cl)c(Cl)c3)c(N)oc12
MOL_02_007578,CN(CCCc1ccccc1)Cc1ccc2c(c1)CCO2
MOL_02_006228,Cc1c(C(O)c2ccc(Cl)cc2Cl)c2ccccn2c1CCCN
MOL_02_003951,Cc1cc(CCCOc2c(C)cc(-c3ccc(CO)cc3)cc2C)on1
MOL_02_004021,CCCc1ccc2nc(OC)c(C(c3ccccc3)C(O)(CCN(C)C)c3cccc4ccccc34)cc2c1
MOL_02_007493,COc1ccc(C(O)(O)NCc2ccccn2)cc1OC
MOL_01_028081,Cc1cccc(NC(N)CCC(N)Cc2cccc(C(F)(F)F)c2)c1C
MOL_02_000372,CCN1C(O)N(CCC(C)C)C2(CCN(Cc3ccc(OC)cc3O)CC2)C1O
MOL_02_001877,Cc1cnccc1N1CCN(C(O)C2CC3(CCNCC3)CN2)CC1
MOL_02_000786,CCONCNc1ccccc1OCC
MOL_02_006121,c1ccc2oc(CCc3ccc(OCCCCCn4ccnc4)cc3)nc2c1
MOL_02_006472,CC(C)CC(CC(O)(O)C(N)CCc1ccccc1)C(O)NC(CCC(O)O)C(N)O
MOL_02_005995,OCCC1CN(Cc2cccc(-n3cccn3)c2)CCN1Cc1ccccc1
MOL_02_000685,CCOC(O)Cn1c(-c2nonc2NC(O)c2ccccc2Cl)nc2ccccc21
MOL_02_009132,CC(C)CCCC1(C)CCc2cc(C(N)(O)O)cc(Cl)c2O1
MOL_02_000125,Cc1cc(N2C(N)NC(N)NC2(C)C)ccc1OCc1ccc(C(O)(O)Oc2cccc(C(Cl)(Cl)Cl)c2)cc1
MOL_02_000939,CN1CCN(C(O)COc2ccc(N(C)C(O)(O)c3ccc(Cl)cc3)cc2)CC1
MOL_02_006735,Cc1ccc(CCC(O)N2CCN(CCCNC(O)c3cc(O)c(O)c(O)c3)CC2)cc1
MOL_02_001105,COc1ccc(N2CCN(c3ccc(N4C(O)COCC4O)cc3N(O)O)CC2)cc1
MOL_01_029781,NCc1ccc2c(c1)C=C(C(N)c1cccc(N)c1N)CC2
MOL_02_006291,CCOC(O)C1CN(CCC(C)c2ccc(C)cc2)C(O)NC1c1ccccc1
MOL_02_000554,COc1cccc(-c2noc(C3CCN(CC(N)O)C3)n2)c1
MOL_02_006449,Cc1ccc(N(C)c2ncnc3ccccc23)cc1
MOL_02_007471,Cc1cc(-c2ccc(Cl)cc2)ccc1CCC(O)NO
MOL_02_003177,Oc1ccc2c(c1)CC1C3CCCCC23CCN1CC1CCCCC1
MOL_02_008193,NNC(O)c1ccc(COc2ccc3ccccc3c2)cc1
MOL_02_000628,CCC(C)C(NC(O)c1ccc(Oc2nc3ccccc3nc2NC(C)(C)C)cc1)C(O)OC
MOL_02_004269,OCC(Cc1ccccc1)NC(O)CC1CCCCC(Cc2ccc(Cl)cc2)C(O)OCC2CCCN2C1O
MOL_02_003625,Cc1ccc(Cn2nc(-c3ccc(CO)o3)c3ccccc32)cc1
MOL_02_007597,CCC(C)C(O)OC1CC2(C)CCC(C(C)C)C2(O)CCC1(C)O
MOL_02_000800,COc1ccccc1C1CCC(C(O)O)N1
MOL_02_004614,CC(O)c1cc2c(o1)C(O)c1cccc(O)c1C2O
MOL_02_009848,CC1OC2OC(O)OC2C2C(O)c3cccc(O)c3C(O)C12
MOL_02_008330,Cc1cc(CC(O)NC2CCC(CCN3CCC(c4coc5ccccc45)CC3)CC2)on1
MOL_02_008799,Cc1cc2c(cc1C)C1(CCN(C(O)C3CN(C(C)(C)C)CC3c3ccc(Cl)cc3Cl)CC1)CC2C(C)(C)C(O)N1CCCC1
MOL_02_002352,COc1ccc(OCCN2C(O)NC(C)(c3ccc(C)cc3)C2O)cc1
MOL_02_001065,COc1cccc(-c2nnc(-c3ccco3)o2)c1
MOL_02_016016,Nc1nc(O)c2nc(-c3ccc(CN4CCC(n5c(O)nc6ccccc65)CC4)cc3)c(-c3ccccc3)nc2n1
MOL_02_002445,CCOC(O)C1C(O)CC(CCc2ccccc2)CC1c1ccc(C)cc1
MOL_02_006972,Cc1ccc(N2CC(NC(O)(O)c3ccc(C(C)O)cc3)CC2O)cc1C
MOL_02_004644,NC(NCCO)N1CC(O)C(O)C(O)C1CO
MOL_02_003459,Cc1ccc2cc(C(O)(O)NC3CCN(C(C)C(O)N(CCN)C(C)C)C3O)ccc2c1
MOL_02_006546,Cc1ccc(C(O)(O)NC2CC(CC(O)Nc3ccc(Cl)cc3)C(O)N2c2ccccc2)cc1
MOL_02_004181,OCC1OC(n2cnc3c(NCC4(O)CCCCc5ccccc54)ncnc32)C(O)C1O
MOL_02_004552,CCN(CC(O)Nc1ccc(N(O)O)cc1OC)c1ccccc1
MOL_02_003135,CCCCCCCNC(O)Nc1ccc(Cl)c(Cl)c1Cl
MOL_02_004391,COc1ccc2c(c1)CNc1c(ncnc1Oc1ccc(NC(O)C3(C(O)Nc4ccc(Cl)cc4)CC3)cc1)N2
MOL_02_001393,CN(C)C1CCc2ccc(O)cc2C1c1ccccc1
MOL_02_004160,CCC(C)C1C(O)OC1C(O)NC1CC1C(C)C(CCc1ccccc1)NC(O)C(C)NC(O)c1ccc2ccccc2c1
MOL_02_003139,c1ccc2c(OCCCN3CCCCCC3)cccc2c1
MOL_01_028873,NCc1cc2c(cc1CN)CN(CCc1ccc(NC(N)CCc3ccccc3N)cc1)CC2
MOL_02_001280,CCCCN(C)CCCNC(O)c1ccc2c(c1)N(Cc1cccc(C)c1)C(O)c1ccccc1C2(O)O
MOL_02_007476,CC12CCCCC(Cc3ccc(O)cc31)C2N
MOL_02_004134,Cc1onc(-c2ccccc2)c1COc1ccc(C(O)N2CCCC2C)cn1
MOL_02_007840,Cc1nc(N(C)C)nc(C)c1NC(O)(O)c1ccc(Cl)cc1Cl
MOL_02_001033,Cc1nc2cccn2c(O)c1C(O)(O)N1CCN(c2ccccc2)CC1
MOL_02_003737,COc1ccc2c(c1)nc(NC(O)c1ccccc1)n2C
MOL_02_001045,Cc1cc(C)cc(NC(O)CN2CCc3cc(-c4cccc(CN)c4)ccc3C23CCN(C2CCCCCC2)CC3)c1
MOL_02_003758,CCNc1ccc(C(O)OCC(O)c2cc(C)n(Cc3ccc4c(c3)OCO4)c2C)cc1N(O)O
MOL_02_003894,Cc1ccccc1OCCN1CCC(c2ccnn2CCO)CC1
MOL_02_004740,CCC(NC(O)c1ccoc1)C(O)NC(Cc1ccccc1)C(N)O
MOL_02_002264,Cc1ccc(CNC(O)C2CCN(C(O)(O)c3ccccc3C(Cl)(Cl)Cl)CC2)c(C)c1
MOL_02_006097,COc1ccc2c(c1)C(c1ccccc1)NC(NC(O)OCc1ccccc1)c1nnc(C)n1-2
MOL_02_003466,CCOC(O)c1ccc(NCc2ccc(N(CCCN)C(O)(O)c3ccccc3)cc2C)cc1
MOL_02_001173,Cc1ccc(-n2nc(C3(C)CCNCC3)cc2NC(O)c2cnn3cccnc23)cc1
MOL_02_000878,CCc1cc(CO)c2c(c1)C(O)(C(Cl)(Cl)Cl)c1ccccc1-2
MOL_02_001759,CN1NC(C(O)Nc2ccc3c(c2)CCC3)CCC1O
MOL_02_003779,Oc1nnc(Cc2cccc(C(O)N3CCN(c4ncccn4)CC3)c2)c2c1CCCC2
MOL_02_002557,CCc1cccc(C)c1NC(O)COC(O)CC1CCCC1
MOL_02_003395,Cc1cc2c(c(CN)c1C)NCNC2C1CC1
MOL_02_005216,CCNC(O)NCC1Cc2ccccc2CN1C(O)C(N)Cc1c(C)cc(O)cc1C
MOL_02_003910,OC(Nc1cccnc1)N1CC(CCCc2cccc(Oc3ccc(C(Cl)(Cl)Cl)cn3)c2)C1
MOL_02_002804,Cc1ccc(-c2noc(C3CCC(NO)C3)n2)cc1NC(O)c1cnc2ccccn12
MOL_02_006215,CCc1ccc(CCC(O)(c2ccc(CN)c(-c3cccc4ccccc34)c2)c2cncn2C)cc1
MOL_02_005118,CCCCCCCCCCCC(O)NC(CCC(O)NC(CCCCN)C(O)O)C(O)O
MOL_02_009952,Cc1ccc(C2CC(CC(O)O)NCC2NC(O)c2cc(-c3c(C)cnn3C)c(C)o2)cc1C
MOL_02_004605,COc1ccccc1CCCC(CC(N)C(O)O)C(O)O
MOL_02_009806,CC(O)Nc1ccc(C(O)(O)NCc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1
MOL_02_008792,COc1ccc(CC2CC(O)N(CCNC(O)CN3C(O)NC4(CCCC4)C3O)C2O)cc1
MOL_02_007166,COc1cccc2c1C(O)C(CC1CCN(Cc3ccc4c(c3)OCO4)CC1)C2
MOL_02_000886,CCC(c1ccc(O)cc1)C(CC(N)O)c1ccc(O)cc1
MOL_02_001525,OC(NCc1ccco1)c1cccc2c(-c3ccc(Cl)c(Cl)c3)coc12
MOL_02_000772,NC(O)(O)c1ccc(NC2OCC(O)C(O)C2O)cc1
MOL_02_005300,Oc1ccc(OCCCC(O)C(Cl)(Cl)Cl)cc1
MOL_02_004720,CC(NNC(c1ccccn1)c1ccccn1)c1ccccc1
MOL_02_004798,Cc1ccc(CNc2cc(-c3ccc4c(c3)OCO4)ncn2)cc1
MOL_02_020237,Cc1cc(N2CCN(c3ccc(CN)cn3)CC2)n2ncnc2n1
MOL_02_008642,Nc1cccc(-c2nc3c(N4CC5CCN(Cc6ccccc6)C5C4)ncnc3o2)c1
MOL_02_032144,COc1ccc(Cn2ncc(NC(O)c3cc(NC(O)c4cccc(C(Cl)(Cl)Cl)c4)ccc3C)c2N)cc1
MOL_02_002250,Cc1cccc(N2C(O)c3cccnc3C2O)c1
MOL_02_006801,NC(N)Nc1ccc(-c2ccccc2)cn1
MOL_01_029823,NCc1cccc(C2CCN(C(N)c3ccc(CCc4cccnc4)o3)CC2)c1
MOL_02_009702,Oc1cc(N2CCOCC2)nc(CC(O)Nc2ccccc2OCCN2CCCCC2)n1
MOL_02_035404,CNc1nc(-c2ccc(CN3CCC(n4c(O)nc5ccccc54)CC3)cc2)c(-c2ccccc2)cc1C(N)N
MOL_02_008657,Cc1ccc(C(O)Nc2cccc(C(Cl)(Cl)Cl)c2C)cc1-c1ccc2nc(N(C)CCCN3CCOCC3)ncc2c1
MOL_01_031450,CC(N)c1ccc(Cl)cc1NC(N)Cc1cccc2ccccc12
MOL_02_032261,Cc1ccc2ncnc(N3NC(N)(c4ccc(N5CCOCC5)c(C)c4)NC3N)c2c1
MOL_02_001286,CN1C2CCC(C(N)O)C1CC2
MOL_02_009615,COC(O)c1cccc(NC(O)Cc2nc(O)cc(N3CCOCC3)n2)c1O
MOL_02_030290,Cc1nc2ncnn2c(N2CCC(NC3CC3)CC2)c1C
MOL_02_010034,Cc1ccc(C(NC(O)c2ccc3cnccc3c2)C2CCNCC2)cc1-c1ccccc1
MOL_02_003027,CCCOc1ccc(C(O)CCc2ccc(OC)cc2)c(O)c1
MOL_02_002875,CCN(CC1CC1)c1nc(C)nc(Nc2c(C)cc(C)cc2C)c1C
MOL_02_004319,COc1cc(N2CCN(C(O)Cn3nc(CN)c(C)c3C)CC2)ccc1C
MOL_02_007612,COc1ccc(-c2cc3nccc(-c4cccc(NC(O)c5cccc(C(Cl)(Cl)Cl)c5)c4)n3n2)cc1
MOL_02_001594,COc1cccc2c1C(N)c1c(O)c3c(c(O)c1C2O)CC(O)(C(O)CO)CC3OC1CC(N2CCOCC2)C(O)C(C)O1
MOL_02_003707,COC(O)c1cnn(-c2ccc(C)cc2)c1CNNC(C)Nc1ccccc1
MOL_02_009505,CC(C)N(C)CCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2CN)CC1
MOL_02_008395,CCCNC(O)NCC1CCC(CNC(O)c2nn(-c3ccc(C)cc3C)c(-c3ccc(C)cc3)c2C)CC1
MOL_02_003775,COc1cc(C(O)Nc2ccc(NC(O)c3ccccc3C)nc2)cc(OC)c1OC
MOL_02_001348,Cc1nc(C)n(C2CCCN(C(O)CCc3ccncc3)C2)n1
MOL_02_012503,Cc1nc2cnccc2n1-c1cccc(CN)c1
MOL_02_001312,CC(c1ccc(-c2ccc(C(O)N(C)C)nc2)cc1)N1CCC2(CCC(O)C2)OC1O
MOL_02_005563,CCOC(O)c1ccc(OCCCN2CCC(C(O)(c3ccc(Cl)cc3)c3ccc(Cl)cc3)CC2)cc1
MOL_02_004572,COC(O)CCN(c1ccccn1)C(O)C12CC3CC(CC(C3)C1)C2
MOL_02_005844,COc1cc(CO)ccc1Oc1ccccc1
MOL_02_001289,OCC1C(c2ccc(-c3cccnc3)cc2)C2CN(CC3CC3)CCCCN12
MOL_02_003705,Cc1ccc(CNC(C)Nc2cccc(C(Cl)(Cl)Cl)c2)cc1
MOL_02_033681,CNCC1CCN(c2ccn3nccc3n2)CC1
MOL_02_008292,Oc1ccc(C(O)NC2CNCC2NC(O)c2cc(O)c(C(O)c3c(O)cccc3C(O)O)c(O)c2)cc1
MOL_02_032985,NCc1ncn(-c2cc(CN)c3ccccc3n2)c1CN
MOL_02_001833,CCOC(O)CCc1cc(OC)c(O)c(C(Cc2ccc(OC(C)O)c(OC)c2)C(O)OCC)c1
MOL_02_004435,OC(COC(O)c1c2c(nc3ccccc13)C(Cc1cccc(N(O)O)c1)CCC2)NC1CCC(O)(O)C1
MOL_02_005268,CC1(C)OC2CC(O)(CO)CC(O)C2O1
MOL_02_005566,Cc1ccc(-c2cccc(C(O)(O)NC(Cc3cccc(C(N)N)c3)C(O)N3CCC(CCN)CC3)c2)cc1C
MOL_02_006106,CC(C)c1cccc(Oc2cc(C(NO)N3CCCN3)ccn2)c1
MOL_01_028689,CC(=O)N(C)c1ccc(CNc2ccc(Oc3ccc(Cl)c(C(F)(F)F)c3)c(CN)c2)cc1
MOL_02_003532,OC1CCCC2(c3ccccc3N(Cc3ccc(Cl)cc3)C2O)N1c1ccccc1
MOL_02_004067,COc1cc(NC(O)COc2ccc(-n3ccnc3)cc2)cc(OC)c1
MOL_02_008397,Cc1ccccc1NC(C)N(CCN1CCCCC1)Cc1ccco1
MOL_02_009263,Nc1ncnc(N2CCC(c3nc(-c4ccc(Cl)c(C(Cl)(Cl)Cl)c4)cn3CCN3CCCC3)CC2)c1-c1ccccc1Cl
MOL_02_005161,COc1ccc(CN(C)CCCn2cnc3c(OC)ncnc32)cc1OC
MOL_02_008749,OC(O)CCCc1ccccc1
MOL_02_007972,Cc1ccc(CON2C(O)Cc3ccccc3C2O)cc1
MOL_01_026783,COc1ccc(-c2nc(CCCc3ccccc3)nc(N)c2CN)cc1
MOL_02_005708,COc1ccc(C(O)N2CCCC(c3cc(C(O)NCc4ccc(Cl)cc4)no3)C2)cc1
MOL_02_022534,OC(NCCc1nnc2n1CCCCC2)N1CCN(c2ccccc2)CC1
MOL_02_002638,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(O)CN1C(O)NC2(CCCCC2)C1O
MOL_02_007480,NC(O)c1nccn1Cc1ccc(OC(Cl)(Cl)Cl)cc1
MOL_02_002921,COc1ccc(-n2cnc(N(O)O)c2)cc1
MOL_01_024829,CCOc1ccccc1CC(N)Cn1ncc2c3ccccc3nc-2c1N
MOL_02_000701,CC1N(C(O)c2ccc(C(Cl)(Cl)Cl)cc2)CC(O)OC1(Cn1cncn1)c1ccc(C(Cl)(Cl)Cl)cc1
MOL_02_002467,CCCC1CCC(Oc2ccc(Cl)cc2C)C(CO)O1
MOL_02_004353,Cc1cc(OCCCN2C(C)(C)CCCC2(C)C)nc(-c2ccccc2)n1
MOL_02_001610,OC(Oc1ccccc1)N1CCC(CCCn2ccc3ccccc32)CC1
MOL_02_006596,COc1cccc(-c2c(C3CCCC3)c3ccc(C(O)NC4(C(O)Nc5ccc(CC(C)C(O)O)cc5)CCC4)cc3n2C)n1
MOL_02_006375,Cc1nc(CN)c(NNCc2c(C)cccc2Cl)o1
MOL_02_003879,Cc1cnc(CNCC2(Cl)CCN(C(O)c3ccc(Cl)c(C)c3)CC2)nc1
MOL_02_003353,CCCCCCCCc1cc(NC(CC(C)C)C(O)NCCCOCC)nc(-n2ccnc2)n1
MOL_02_002176,NCc1c(-c2cccc(CN3CCNCC3)c2)cc(-c2ccc(Cl)cc2O)nc1NC(O)c1ccco1
MOL_02_007355,CCn1c2ccccc2c2cc(Nc3ncccc3NC(O)CCN3CCCCC3)ccc21
MOL_02_009040,CCc1ncc2cc(-c3ccccc3)c(-c3ccc(CN4CCC(C(O)NCCC(N)O)CC4)cc3)nc2n1
MOL_02_002594,Cc1ccc(NC(C)NC2CC(C)(C)Oc3ccc(NCO)cc32)cc1
MOL_02_004859,Cc1ccc(Nc2nn(C3CCC(NCC(Cl)(Cl)Cl)CC3CN)cc2C(N)O)cc1
MOL_02_004931,CC1CCC(OC(O)c2ccoc2)C2(C)C(OC(O)c3ccccc3)CC3CC12OC3(C)C
MOL_02_001770,CCCCCCCCn1cc(CN2CCC(C)CC2)c2cc(Cl)ccc21
MOL_02_001411,COc1ccc(C)c2cc(NC(O)c3ccccc3)n(C)c12
MOL_02_003515,COc1ccc(C(O)Nc2cc(C)c(Cl)c(C3(CCl)CC(C(Cl)(Cl)Cl)OC(N)N3)c2)nc1
MOL_02_005549,Cc1cccc(C2C3C(O)N(Cc4ccccc4)C(O)C3C3(C)C(O)N(c4cccc(C)c4)C(O)N23)c1
MOL_02_000540,COC(O)Nc1ccc2c(c1)NC(O)C(C)CCCC(N1CCC(c3cccc(C)c3C)CC1O)c1cc-2ccn1
MOL_02_000211,Cc1ccc(OCC(O)CN2CCN(c3ccccc3C)CC2)c(C(O)CCc2ccccc2)c1
MOL_02_008320,OC(NCCOc1ccccc1Cl)c1ccccc1CCc1ccc(Cl)cc1
MOL_02_006950,COc1cc(CCc2ccc(OCCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1
MOL_02_001980,CC(O)(O)c1ccc(CNc2nccn3c(-c4ccc(O)cc4)cnc23)cc1
MOL_02_000024,CCCCCCCCC1CC(C(O)Nc2ccccc2)C(O)O1
MOL_02_005977,OC1NC(O)C(Cc2cnn3c(NC4CC4)cc(NC(O)C4CC4)nc23)N1
MOL_02_003702,COC(O)CCc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1
MOL_02_006849,CC(NNC(O)c1cccc(Cl)c1)c1ccc(O)cc1O
MOL_01_027891,CCc1ccc2nccc(CCNC(N)c3ccc(CC(F)(F)F)cc3)c2c1
MOL_02_002249,Cc1ccc(C(O)(O)Oc2cc(N)nc(CCCO)n2)cc1
MOL_02_004196,CC(O)N1NC(c2ccco2)CC1c1cccc(N(O)O)c1
MOL_02_009032,Cc1ccc(C(NC(O)c2ccc3cnncc3c2)C2CCNCC2)cc1C
MOL_02_010022,CC(C)CNCCn1cc(-c2ccc(Cl)c(C(Cl)(Cl)Cl)c2)nc1C1CCN(c2ncnc(N)c2CN)CC1
MOL_02_001548,COc1cc(CC(C)O)c(OC)cc1Cl
MOL_02_009938,CCc1ncc2cc(-c3ccccc3)c(-c3ccc(CNCCC(N)O)cc3)nc2n1
MOL_02_001398,OC(O)CCc1cccc(C2CCCN2Cc2ccc(Cl)c(Cl)c2)n1
MOL_02_007172,CCc1cc(CC)n2nc(-c3ccc(OC)cc3)c(CC(O)N(C)C(C)(C)C)c2n1
MOL_02_007066,COc1ccc(-c2nnc(CCC(O)N(C)C3CCCCC3)o2)cc1OC
MOL_02_004284,CN(C)CCCc1cccc(-c2nc(C(O)N3CCN(Cc4ccccc4)CC3)cc3c2C(CCO)N(C(O)C(C)(C)C)C3)c1
