DrugGEN_MOL_ID,SMILES
CDK2_02_001505,CN(C)S(=O)(=O)c1ccc(-n2nc(C(N)=O)c3ccc4[nH]ncc4c32)cc1
CDK2_01_006805,Cc1sc2cc3c(c(N)c2c1C)CCCCC3
CDK2_01_008487,Nc1ncnc2[nH]c(-c3cscn3)nc12
CDK2_01_008483,CCc1ccc(C2CCC(C)(C)CC2)cc1CC
CDK2_01_005481,N=C(N)Nc1ccc2c(c1)CN(CCCNc1ccc3c(N)c4ccccc4nc3c1)CC2
CDK2_01_007772,CCc1ccccc1NCc1nc2nc(C)c(C)c(O)n2n1
CDK2_02_000654,CCOC(=O)NS(=O)(=O)c1ccc(Nc2ncc(F)c(NC(C)C(C)(C)O)n2)cc1C
CDK2_01_003169,Cc1ccc(N2c3cc(C)nc4c(C)ccc(c34)NC2C)cc1
CDK2_01_001665,CCc1c(-c2ccc(N)cc2)oc2ccc3cc(N)ccc3c12
CDK2_01_004050,Cn1cc(-c2nc3c(cc2C(=O)O)CCN(C(=O)C2CC2)CC3)cn1
CDK2_01_001916,Cc1cc(C)c(C(C)C)cc1CCC(C)C
CDK2_01_001116,CC(C)(C)N=C(N)NC(N)(NCNC(N)C(C)(C)C)Nc1ccc(N)c(CN)c1
CDK2_01_001714,CCNc1ccc(CC(O)C(N)C(NCC)c2ccc(O)cc2O)cc1NC
CDK2_01_004287,Cc1cc(-c2ccncc2)cc2[nH]c(C3CNc4ccccc4N3)nc12
CDK2_01_002375,CC(C)CC(CN)C1CC(OCc2ccc(N)cc2)CCC1N
CDK2_01_003102,COCC(=O)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2
CDK2_01_000281,Cc1cccc2c1C(C)c1c(C)cccc1C2
CDK2_01_001784,CCSCc1nnc(SCC(=O)Nc2cccc(C(C)O)c2)n1C
CDK2_02_000085,CCOC(=O)NS(=O)(=O)c1ccc(Nc2ncc(F)c(NC(C)C(C)O)n2)cc1C
CDK2_01_006762,CN(c1nc2cc(F)ccc2o1)C1CCc2c(CC(=O)O)c3cc(F)ccc3n2C1
CDK2_01_004924,COc1ccccc1NC(=O)Cc1nnc(SCC(=O)NC2NCCS2)n1C
CDK2_01_006512,Cc1cc(C)c2c(c1)CCC2CC(C)C
CDK2_02_000547,CC1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5O)nc2)CCN1
CDK2_01_009672,CC(C)C(N)c1ccc(OC(N)c2ccccc2-c2ccccc2)cc1
CDK2_01_007182,NC(CC(=O)N1CCCC1CNc1ncccn1)Cc1cc(F)c(F)cc1F
CDK2_01_009111,Cc1cccc(Nc2ccc3c(c2)C(=O)C(N)CCC3C2CC2)c1
CDK2_01_003605,CCc1ccc(C2CC(C)CC(C)C2)cc1
CDK2_01_005289,Cn1cccc1-c1nc2nonc2nc1O
CDK2_01_001493,Cc1cccc(-c2ccc(N3CCC(O)CC3)nn2)c1
CDK2_01_008431,NCc1ccc(C(=O)O)cc1
CDK2_01_005006,CCCn1c(S)nnc1-c1ccccc1F
CDK2_01_009233,CCc1cc(N)ccc1-c1cccc(C)c1
CDK2_01_002858,CC1CCC(C(=O)NCc2cccc(N)c2F)N1C(=O)Nc1cn(C(N)=O)c2ccccc12
CDK2_01_004277,CNc1cc(COCCc2ccc(NC)c(NC)c2)ccc1N=C(N)N1CCNCC1
CDK2_01_000391,Cc1ccc(C(C)N)cc1C(N)Cc1ccc(N)cc1
CDK2_01_003602,CC(C)(C)c1cccc(C2CCC(N)CC2N)c1
CDK2_01_004555,NC(=NC1CCC1C(N)N1CCCC1C(N)CNCCc1ccc(N)cc1)NCc1ccccc1
CDK2_02_001534,c1cnc2[nH]cc(-c3ccnc(N4CCCC4)n3)c2c1
CDK2_01_001641,CC1Nc2ccnn2C(c2ccc(N)c(N)c2)C1c1ncnn1CCC(F)(F)F
CDK2_01_002856,Cc1ncc2cc(COc3ccc(N4CCN(C(C)O)CC4)cc3)n(CCC3CCCCC3)c2n1
CDK2_01_007524,Cc1ccc(C2C(C(=O)Nc3ccccc3)C(C)NC3SCC(=O)N32)o1
CDK2_01_000394,Cc1cc(C)cc(Nc2ccc3nonc3c2NO)c1
CDK2_02_000604,NC(CNc1ncc(-c2ccc3nc(O)sc3c2)s1)Cc1ccc(C(F)(F)F)cc1
CDK2_01_006132,Cc1c(CNc2ccc3c(c2)Cc2ccccc2-3)sc2nc(N)nc(N)c12
CDK2_01_005331,Cc1ccc2c(c1)NC(=O)Nc1cnc(C)c(n1)OCCCCCO2
CDK2_01_007628,N=C(N)NCCCC(NC(=O)c1sccc1NS(=O)(=O)c1ccc(NO)cc1)C(=O)O
CDK2_02_000879,COc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccccc2)cc1
CDK2_01_008128,c1ccc(-c2ccc(C3CCCCN3)cc2)cc1
CDK2_01_003035,Cc1ccc(-c2cccc(CNC3CC4C(=O)N(c5cc(N)cc(N)c5)C(=O)N4C3)c2)cc1
CDK2_01_006848,CCN=C(N)c1[nH]c2ccccc2c1NC(N)NC1CCCCC1
CDK2_01_008778,NC1C(N)C(N)C(O)C(N)C1N
CDK2_01_001080,CC(C)NCC(O)COc1c(N)ccc(N)c1C(C)n1ccnc1
CDK2_01_006095,CCc1cc(C(C)N)c(N)c2cc(O)c(C3CCCCC3)cc12
CDK2_01_007502,CC(CC(N)N)C(N)c1ccc2[nH]c(-c3cccc(NCC4CCN(C(N)NC(C)(C)C)CC4)c3)nc2c1
CDK2_01_009210,Nc1ccc2cc(C(N)N3CCC(CNc4ccccc4)CC3)oc2c1
CDK2_01_001747,CNc1cc2nc(N(CCCN(C)C)C(N)c3ccc(C(N)c4ccccc4)cc3)sc2cc1NC
CDK2_01_008112,CS(=O)(=O)N1CCC(CO)(Cc2ccccc2C(F)(F)F)CC1
CDK2_01_008720,CCc1ccc(CN2CCC(C)CC2)cc1
CDK2_01_004843,Nc1nc(N)c(-c2cc3ncccc3o2)c(NC2CC(CO)C(O)C2O)n1
CDK2_01_008426,CCNc1ccc(CC(N)c2ccco2)c(CN)c1
CDK2_02_000262,CCN(CC)c1ccc(CC(=O)Nc2ncnc3ccc(N4CCCC4C(=O)O)cc23)cc1
CDK2_01_003946,Cc1cc(N)nc2cc(C(=O)N(N)Cc3cccc4c3CCCC4)ccc12
CDK2_01_008113,CC1CCC(C(Cc2ccccc2)C(N)CNCC2CCCCN2)CC1
CDK2_01_004118,COc1ccc(Cn2nnc3c(N)nc(C(N)=O)nc32)cc1
CDK2_01_009798,Oc1nc2cc(C(F)(F)F)ccc2nc1C(O)O
CDK2_01_003891,CCNC(=O)N1CCC(c2nc(-c3ccc(F)cc3)no2)CC1
CDK2_01_002170,Cc1c(C(N)C(C)N)cc(-c2ccc(N=C(N)N)cc2)n1-c1ccccc1
CDK2_02_000627,Nc1ccc(-c2cc(Nc3ccc(S(N)(=O)=O)cc3)[nH]n2)cc1
CDK2_01_003063,Nc1cccc(N2CCN(C(=O)CCN3CC4CCC3C4)CC2=O)c1
CDK2_01_004404,Nc1ccc(-c2nc(-c3c(N)cc(N)cc3N)c(N)s2)cc1
CDK2_01_001756,COc1ccc2nc3cc(N4CCN(c5ccc(NO)cc5)CC4)c(C)cc3nc2c1
CDK2_01_006332,Nc1cccc(CC(N)CC2C(N)CCCC2Cc2ccccc2)c1
CDK2_01_006844,CC12CCC(c3cc(O)c(N)c(O)c3O)CC1CCC2N
CDK2_01_006435,Cc1cc2nc(N)cc(CN3CCC(O)(Cc4ccccc4)CC3)c2cc1N
CDK2_01_001521,Cc1ccc(C2CC(O)C(CNCCN3CCN(C(=S)Nc4ccccc4)CC3)C(O)C2)cc1
CDK2_01_006672,CCCCCCCCCCc1ccc(CCC(O)CN=C(N)N)cc1
CDK2_01_009147,Cc1cc(C)c(S(=O)(=O)NCCc2sc(-c3cccnc3)nc2C)c(C)c1
CDK2_01_004252,Cc1ccc(C(=O)N=C(N)N2CCCC(CN)C2)cc1
CDK2_01_006314,NS(=O)(=O)c1cccc(NC(=S)NC(=O)c2cc(NO)cc(NO)c2)c1
CDK2_02_001250,CCN(c1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1)c1cc(N)ccc1N
CDK2_01_005733,Cc1ncccc1-c1nccnc1C1CN(c2ccc3ccccc3n2)C1
CDK2_01_002051,CC1(C)CCC(C)(C)c2cc(C3(c4ccc(CCC(N)N)cc4)OCCO3)ccc21
CDK2_01_003286,CNc1ccc(C(N)OC2c3oc(C(C)N)cc3NC(C)(C)C2N)cc1
CDK2_01_009991,COc1ccc2nc(C)cc(NC(=O)CN3CC(CN4CCN(C(C)C)CC4)OC3=O)c2c1
CDK2_01_008594,Nc1nc2ccccc2cc1-c1ccc(-c2ccccc2)o1
CDK2_01_009902,CCc1cc(C)c2c(c1)C1CC(C)C(C)CC1(C)CC2C
CDK2_01_004590,Cc1ccc(-c2nc3ccc(N)cc3o2)cc1
CDK2_01_002823,CNC(=O)c1cc2cc(Oc3ccc(-n4cccn4)cc3)cnc2s1
CDK2_01_003959,N#CC(Cc1cccs1)NCCc1ccc(C(=N)N)cc1
CDK2_01_008296,c1ccc(-c2cccc(-c3ccc4ccccc4c3)c2)cc1
CDK2_01_000668,COCCC(CC(=N)NCc1ccccc1)N=C(N)NCc1ccccc1
CDK2_01_006103,Nc1c(C(N)Nc2cccc3ccccc23)oc2ccccc12
CDK2_01_008940,Nc1ccc(Cc2ccc(Cc3ccc(N)cc3)cc2)cc1
CDK2_01_000361,CN1CCC(OCCCNC(N)c2cc(N)c3c(c2)C(N)c2cccc(N)c2C3N)CC1
CDK2_01_003923,CCc1ccc(NC(N)C2CCCN(CC(N)c3ccc4nc(N)ccc4c3)C2)cc1
CDK2_01_003047,CNS(=O)(=O)c1cccc2nc3cccc(C(=O)NCCN(C)C)c3nc12
CDK2_01_003776,O=C(NCc1cccnc1)C(=O)Nc1nc2ccccc2s1
CDK2_01_007499,Nc1ncnc2c1nc1n2CCCC1
CDK2_01_008003,Cc1ccc2nc(SCC(O)c3cc(C)n(C)c3C)sc2c1
CDK2_01_003712,Cc1ccc2c(c1)CCc1sc(Cc3ccccc3)nc1N2
CDK2_02_000375,CC(Oc1nc(Nc2ccc(S(=O)(=O)C3CC3)cc2)ncc1C(F)(F)F)C(C)(C)O
CDK2_01_009062,NCC(N)Cn1c2c(c3ccccc31)CCCC2
CDK2_02_001484,NC1c2c(cccc2OCCc2ccncc2)NC1O
CDK2_01_001592,CNc1c(C(N)NCCC(C)CCCC(C)C)oc2c(NCCC(C)C)cccc12
CDK2_01_008715,CCCCCCCCCCNc1nccc(-c2ccc(F)cc2)n1
CDK2_01_003661,CCc1ccc(CCC(C)c2cccc(C)c2)c(CC)c1
CDK2_01_006820,Cc1ccc(-c2cc(C(=O)Nc3ccc(-n4cccn4)cc3)c3ccccc3n2)cc1C
CDK2_01_001653,CC(C)C(NC(N)c1ccccc1O)C(N)C1C2CCC(C2)C1C(=O)N=C(N)N
CDK2_01_005135,COc1ccc(C(=O)Nc2nnc(SCC(=O)Nc3cc(C(F)(F)F)ccc3N)s2)cc1OC
CDK2_01_000688,NC(=O)c1nnn(Cc2ccccc2)c1N
CDK2_01_007937,CC(c1c(C(N)N)[nH]c2cc(N)ccc12)C(N)c1ccccc1
CDK2_01_004917,O=C(C1CC1)N1CCC(NC(c2cnccn2)c2ccc(F)cc2F)CC1
CDK2_01_003017,Cc1oc2c(c1C(N)c1ccc(N)c3ccccc13)CCC2
CDK2_01_008537,Cc1nc2cc(N)c(N)cc2n1CCC(N)=O
CDK2_01_003487,CCc1ccccc1N=C(N)Oc1ccc2c(c1)NCCN2
CDK2_01_000623,Cc1cc(C)c2ccc(CC3CCCC3C)cc2c1
CDK2_01_005105,Nc1ccc(C(N)N2CCCC2c2ccccc2)c(N)c1
CDK2_01_007735,NCC(F)(F)Oc1ccc(NC(=O)c2cnc(N3CCCC(O)C3)c(-c3cc[nH]n3)c2)cc1
CDK2_01_009746,CCOC(c1ccccc1)C(N)c1cc2ccccc2nc1N
CDK2_01_008659,CNc1ccc(C(C)CCC2NCCN2)cc1NC
CDK2_01_008336,COc1ccc(Cn2c(N3CCC(N(C)C)C3)nc3ccccc32)cc1
CDK2_01_006766,CC(=O)N1CCN(Cc2nc3cc(NC(O)c4ccc(N)cc4)ccc3n2C)CC1
CDK2_01_005705,OC(CC(O)C(O)O)c1cn(Cc2ccc(C(F)(F)F)cc2C(F)(F)F)c2ccc(F)cc12
CDK2_01_004250,Cc1cc(CCCN=C(N)N)c(C)c2c1CCCC2
CDK2_01_000063,COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3[nH]cnc3n1)N(C(C)O)CC2
CDK2_01_008691,O=C1COc2c(cccc2N2CCN(CCCc3c[nH]c4ccccc34)CC2)N1
CDK2_02_000266,Nc1nc(Nc2ccc(S(=O)(=O)NCCO)cc2)nc(OCC2CCCCC2)c1NO
CDK2_01_005577,CCN(CCC(N)c1ccccn1)Cc1ccccc1
CDK2_02_001353,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)sc1C(O)c1c(F)cccc1F
CDK2_01_006842,COc1ccc(-c2nnn(CC(O)c3ccccc3)n2)cc1OC
CDK2_02_001150,Cc1cnc(Nc2ccccc2)nc1-c1ccnc(C(=O)NC(CO)c2cccc(N)c2)c1
CDK2_01_008474,CCNC1c2cc(-c3ccccc3)ccc2NC(=O)C1C
CDK2_01_007817,COc1ccccc1NC(=O)C1C(C)NC(=O)NC1c1ccccc1F
CDK2_01_009382,COc1ccc(-n2nnnc2SCC(O)c2ccc(OC)c(OC)c2)cc1
CDK2_01_005159,O=C1NC(C(O)NCc2ccc(F)cc2)Cn2c1cc1ccccc12
CDK2_01_002349,NC(CC(=O)N1CCC2C(CCc3nnc(C(F)(F)F)n32)C1)Cc1ccccc1
CDK2_01_006452,CCc1ccccc1CC1Oc2cc(NC)cc(NC)c2C1N
CDK2_02_000557,Nc1nc2ccc(C(O)c3c(F)cccc3F)cn2c1C(O)c1c(F)cccc1F
CDK2_01_006139,Cc1ccc(C(OCc2ccc(C)nc2N2CCOCC2)c2cncn2C)cc1
CDK2_01_003396,CC(C)CS(=O)(=O)Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F
CDK2_01_004988,CC(C)NC(=O)N1CCc2ncnc(-c3ccncc3)c2CC1
CDK2_01_008991,Nc1ccc(NC(CC2CNC2)c2ccc(F)c(F)c2)cc1
CDK2_01_001594,CN1CCN(C(=O)C2CCCN(c3ncnc4c3nc3n4CCCCC3)C2)CC1
CDK2_01_009173,CCCCc1c(C)oc2c(NCc3ccccc3)cccc12
CDK2_01_007186,Nc1cccc(NC(=O)Nc2nc(CC(=O)NCc3ccccn3)cs2)c1
CDK2_01_003494,NCC1Cc2ccc3cc4ccccc4cc3c2CN1
CDK2_01_009876,Cc1cc(C)nc(SCc2nnc(SCC(=O)Nc3cc(C(F)(F)F)ccc3N)o2)n1
CDK2_01_006995,CNc1ccc(S(=O)(=O)N=C(N)N(C)c2c(C)nn(-c3ccccc3)c2N)cc1NC
CDK2_01_009228,Cc1cccc(C(CCC(C)C)c2ccccc2)c1
CDK2_01_005196,Cc1ccc(CNC(=O)C(C)NC(=O)C2CCN(C(=O)C(N)CC(C)C)CC2)cc1
CDK2_01_001259,CC1Nc2ccc(CC(N)CCC(N)c3ccccc3)cc2CC1N
CDK2_01_005256,CC(N)c1cccc(C2CC3CCC(C2)C3C(CC2CCCCC2)C(N)CN)c1
CDK2_01_009638,N=C1SCC(=O)N1c1ccc(O)cc1
CDK2_01_003495,c1ccc(C2CCCc3ccccc32)nc1
CDK2_01_008851,CSCCC(N)C(=O)NS(=O)(=O)OC1CC(O)C(n2cnc3c(N)ncnc32)O1
CDK2_02_000180,O=C(Nc1ncnc2cc(-c3ccccn3)ccc12)C1CC1
CDK2_02_000145,COC1CCN(c2nccc(Nc3cc(NC(=O)c4c(N)cccc4N)ccn3)n2)CC1
CDK2_01_005927,Cc1cc(-c2cc(C)c(C)c(C)c2)cc(C)c1C
CDK2_01_000450,CCc1ccc2c(N)cc(-c3ccccc3)cc2c1
CDK2_01_008713,CCC(O)CCC(CCc1ccccc1)NCCc1ccccc1
CDK2_01_006689,Cc1cc(NCCc2cccs2)c2[nH]cnc2n1
CDK2_01_003764,CC1c2ccc(N)cc2C(N)CC(Cc2cccc3ccccc23)C1N
CDK2_01_001732,CCc1ccc(Cc2cccc(C(C)CC)c2)cc1
CDK2_01_005024,CC(N)COc1ccccc1C1CCN(CCC(N)c2ccccc2)CC1
CDK2_01_008810,CNc1cc2cc(OCC(N)CCc3ccc(O)cc3)c(N)nc2cc1N
CDK2_01_002551,NC(CCNc1nonc1-c1ccccc1)Nc1ccccc1C(N)N
CDK2_01_007780,CCNC(N)c1oc2ccc(NC)cc2c1C
CDK2_01_004188,CCN=C(N)Nc1nc2ccc(C(N)N)cc2s1
CDK2_01_004612,COc1ccc(N2CC(C(=O)NCc3cccc(C(F)(F)F)c3N)N(C)C2O)cn1
CDK2_01_008811,COc1ccccc1NS(=O)(=O)c1ccc(C)c(NC(=O)NCCN)c1
CDK2_01_008998,NC(Cc1ccccc1)(c1ccccc1)C1CN2CCC1CC2
CDK2_01_003136,CCC(c1ccc(N)cc1)C(C)c1ccc(N)cc1
CDK2_01_001035,CCOC(=O)c1cn(-c2ccc(NO)cc2NO)nc1CN
CDK2_01_008753,Cc1cccc(CCNC(=O)C2CCC(=O)N(Cc3ccccc3F)C2)n1
CDK2_01_002344,CC1CCCC(CNC(=O)C2CC3CC3N2C(O)Cn2nc(C(N)=O)c3ccccc32)C1
CDK2_01_003749,CCCN(c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)C(O)C(C)C
CDK2_01_000012,CNc1ccc(OC(N)c2ccc(NCC3(COC)Nc4ccccc43)cc2N)cc1N=C(N)N
CDK2_02_000997,CCC(C)Oc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(N)c1CO
CDK2_01_007277,Cc1cc(NCCCCC2CCC(c3ccc(CN)cc3)CC2)c2c(C)cc(N)nc2c1
CDK2_01_003138,CC1CCCC(C)C1C(N)Cc1cccc(N)c1
CDK2_01_007922,Nc1[nH]c2ccccc2c1C(N)c1ccc(OC(=O)C(N)c2ccccc2)cc1
CDK2_01_007032,CCc1c(CNc2cccc(C)c2)oc2ccccc12
CDK2_01_007596,CC(CO)NC(=O)c1[nH]cnc1C(=O)NC(C)c1ccccc1
CDK2_01_006510,N=C1NC(c2ccccc2C(F)(F)F)CO1
CDK2_01_001075,COc1ccc(-c2nnsc2-c2cc(OC)c(OC)c(OC)c2)cc1N
CDK2_01_005506,CC(C)c1ccc2ncc(C(O)Nc3nccs3)c(O)c2c1
CDK2_01_005972,CNC(N)c1ccccc1C1CCC(Cc2cccc(C(C)N)c2)CC1
CDK2_01_009315,O=C(c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1)N1CCCCC1
CDK2_02_001455,CCN(CC)CCNC(=O)c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1
CDK2_01_008248,Cc1nc2ccccn2c1C(=O)Nc1ccccc1
CDK2_01_000915,CCCC(=O)Nc1nc2cc(C)c(N)cc2s1
CDK2_01_006642,Cn1c(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCNC(=O)C1
CDK2_01_008291,CNc1ccc(-c2coc(CC(N)C3CNCCN3)c2)cc1NC
CDK2_01_004592,NC(CCCCc1ccccc1)Cc1ccccc1
CDK2_01_000164,Cc1cc(C)c(NC(=O)c2ccc(C(N)N)o2)c(C)n1
CDK2_01_002630,Cc1cc(NCC2COC(C)c3ccccc3N2)cc(C)c1C(N)Oc1cc(CC(N)N)ccc1N
CDK2_01_000018,CCOC(=O)N1CCN(Cc2nc3c(c(O)c(O)n3C)n2CCC(C)C)CC1
CDK2_01_006626,CNc1cc(C)c2[nH]cc(CCC(C)C)c2c1
CDK2_01_008902,Cc1ccc(N)c(OCC(N)C(N)C(C(N)c2ccncc2)C2NC(N)c3ccccc32)c1
CDK2_01_004702,NC(CCN1CCC(c2ccccc2)CC1)c1ccccc1
CDK2_01_002197,Cc1onc(-c2c(N)cccc2F)c1C(=O)Nc1nccs1
CDK2_01_002353,Nc1ccc(N2CCN(CC(O)COc3ccc4c(c3)CCC(=O)N4)CC2)cc1
CDK2_01_000378,Cc1ccc(C(N)Oc2cccc(C(N)OCc3ccco3)c2)cc1
CDK2_01_000248,CC(N)c1cccc(-c2csc(C(N)CCCCCCc3ccccc3)n2)c1
CDK2_01_007717,CCC(NC(C)N)c1ccc(NC(C)N)c(O)c1
CDK2_01_000125,Cn1nc(-c2ccc(NC(=O)Cc3cccc(C(F)(F)F)c3)cc2F)c2c(N)ncnc21
CDK2_01_006928,CC(F)c1nn2cc(-c3cc4c(OCc5csc(-c6ccccc6)n5)cc(F)cc4o3)nc2s1
CDK2_01_008142,Nc1ccc2c(N)ccnc2c1
CDK2_01_001188,CNc1ccc(Cc2cc(Nc3c(C)cc(C)cc3C)c(CN)cc2CN)cc1
CDK2_01_002193,N=C(N)c1ccccc1CC1SC(S)SC(c2ccc(O)cc2)C1N
CDK2_01_001533,COc1cccc(C(CNc2ccc(F)cc2F)C(N)c2cccs2)c1OC
CDK2_01_004652,Nc1cccc(OCCC(N)c2ccccc2)c1
CDK2_01_006810,CC(OC(=O)Nc1c(-c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3)cc2F)nnn1C)c1ccccc1
CDK2_01_002842,Nc1ccc(C(O)c2ccc(N)cc2)cc1
CDK2_01_007495,Cc1cccc2[nH]cc(CC(C)N=C(N)N)c12
CDK2_02_001007,Nc1ccc2ccccc2c1
CDK2_01_002318,CCCn1c(O)nnc1SCC(O)c1cc(C)c(C)cc1C
CDK2_01_005690,Cc1ccc2c(c1)C(CC(N)c1ccccc1)C(N)C2
CDK2_01_007931,CC(C)C(Cc1ccc(N)cc1)C(=O)Nc1nc(C(C)(C)C)cs1
CDK2_02_001214,CC(Cc1ccc(-n2ccnc2O)cc1)C(=O)Nc1cc(C2CC2)[nH]n1
CDK2_02_000190,Cc1ncc(-c2nc(Nc3ccc(N4CCN(C(O)CO)CC4)cc3)ncc2F)n1C(C)C
CDK2_01_007899,Cc1sc2ncnc(N)c2c1Cc1ccccc1
CDK2_01_000591,CN1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(NCCO)n2)CC1
CDK2_02_001372,Fc1cc(F)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1
CDK2_01_006191,COc1ccc2sc(NC(=O)Cn3cc(C(O)C(=O)NC4CC4)c4ccccc43)nc2c1
CDK2_01_008910,ONc1ncc2c(n1)OCC(OCc1cnc(-c3ccc(OC(F)(F)F)cc3)nc1)C2
CDK2_01_005351,Nc1cc(-c2ccc3ncc(C(O)C4CC4)c(Nc4ccc(NC5CCNC5)nc4)c3c2)cc(F)c1O
CDK2_01_003115,COc1ccc(NO)c(-c2cnn(-c3nccc(C(F)(F)F)n3)c2)c1
CDK2_02_000233,CCOc1ccnc2[nH]cc(-c3ccnc(N)n3)c12
CDK2_01_003866,CNc1ccc(CC2CCC(CCNC(c3ccc(O)cc3)c3ccc(O)cc3)CC2)cc1
CDK2_01_008161,N=C(N)c1cccc(C2CCCC2c2cc(P(=O)(O)O)ccc2NCc2ccccc2)c1
CDK2_01_005945,CNS(=O)(=O)CCNC(=O)C1CC(SC2C(C)C3C(C(C)O)C(=O)N3C2C(=O)O)CN1
CDK2_01_009464,N=C(N)Nc1nnc(-c2ccc(NO)cc2)s1
CDK2_01_000415,COc1cccc2c1CCC(=O)N2CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1
CDK2_01_005526,NC(=O)c1ccccc1-n1cccc1
CDK2_01_001030,Nc1ccc(NC(=O)Nc2cccc(-c3ccncc3)c2)cc1
CDK2_01_009852,CCNc1ccc2nc(NC(N)Cc3cccc(N)c3)sc2c1
CDK2_01_009906,CCn1c(CN(C)CC(F)(F)F)nc2c(F)cccc21
CDK2_01_002692,CCN(CC)CCNC(=O)c1ccc(NC(=O)c2cc(-c3ccco3)nc3ccccc23)cc1
CDK2_01_009106,Cc1ccc2nc(C)c(C(=O)NCc3ccc(N(C)C)cc3)n2c1
CDK2_01_006720,NCc1ccn(-c2cc3nc(O)c(O)nc3cc2C(F)(F)F)c1
CDK2_01_000218,Cc1ccccc1CC(N)c1oc2ccccc2c1N
CDK2_01_001544,CNc1nc2ccccc2c2nc(-c3cccc(F)c3)cnc12
CDK2_01_009017,Cn1nnnc1-c1ccc(NC(=O)NC2CCCCC2CN2CCCC(Cc3ccc(F)cc3)C2)cc1
CDK2_01_001991,Nc1ccc2c(Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)c3ccc(N)cc3nc2c1
CDK2_01_009306,COc1ccccc1S(=O)(=O)c1ccc(NC(O)c2cc(C(F)(F)F)nn2C)cc1
CDK2_02_000994,CC(C)(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1
CDK2_02_000852,Oc1ccc(-c2nc3ncnc(NC(O)C4CC4)c3cc2F)cc1
CDK2_01_007337,CC1CC2(C)C(CCC3CCC(N)(C(C)N)C3(C)CC(N)C2O)CC1N
CDK2_01_008123,CC(C)C(C)c1ccc2c(c1)CCC(C)(C)C2
CDK2_01_002930,NC1CCC(Cn2nc(-c3ccccc3)c3cnc(NCCCc4ccccc4)nc32)CC1
CDK2_02_000586,Cc1cscc1-c1cnc(O)c2cc(-c3ccncc3)sc12
CDK2_01_007246,Cc1ccc(-c2ccc(NS(=O)(=O)CC(F)(F)F)cc2)n1C
CDK2_01_002981,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)cn2nccc12)C(O)C1CC1
CDK2_01_009336,N=C(OC1(c2cc3ccccc3o2)CCCCC1)C1CCC1
CDK2_01_005250,Nc1cccc(N(CCCN2CCN(c3ccccc3)CC2)C(N)c2ccccc2)c1
CDK2_01_005695,CC(O)c1nc2cnc3ncccc3c2n1C1CCCOC1
CDK2_01_007745,Cc1cc2c(cc1S(=O)(=O)NCCCN1CCN(c3ccccc3)CC1)NC(=O)CO2
CDK2_01_001603,Nc1cccc(-c2cc(N)c(OCc3ccccc3)c(N)n2)c1
CDK2_01_008155,CN=C(N)Nc1ccc(-c2ccc3[nH]c(CCc4ccc(C(C)(C)C)cc4)nc3c2)cc1
CDK2_01_006406,Cc1ccc(-c2ccccc2)cc1N=C(N)N
CDK2_01_005697,Cc1ccc(CCC(=O)Nc2nnc(C)s2)o1
CDK2_01_000493,CN(C)c1cccc(N(C)C)c1CNC(=O)c1ccc(N)cc1
CDK2_01_004724,Cc1noc2cnc(-c3cncc(OCC(N)Cc4cccc(C(F)(F)F)c4)c3)cc12
CDK2_01_003380,CC(C)Cc1ccccc1
CDK2_01_004248,CNc1ccccc1CNc1ncncc1-c1cccnc1
CDK2_02_001097,N=C1NC(=O)C(Cc2ccc(-c3ccc(S(=O)(=O)N4CCNCC4)cc3)o2)S1
CDK2_01_006631,CCn1c(SCC(N)O)nc2ccccc21
CDK2_01_002148,CNCC(O)CN1CCN(Cc2ccccc2)CC1
CDK2_01_002516,CNc1ccc(CCC(N)c2cc(NC)c(NC)c(NC)c2)cc1N=C(N)Oc1ccccc1NC
CDK2_01_001605,CCc1ccc(NC(N)C2CCC2N=C(N)NC2CCCCC2)cc1
CDK2_01_006485,Nc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1N
CDK2_01_001827,COc1ccc2nccc(CCN3CCC(NCc4ccc(N)c(N)c4)CC3)c2c1
